participante_id;pg1_id;uds_pg1;fecha_resultado
147;4;100;2021-01-06
147;4;2;2021-01-08
147;4;96;2021-01-09
147;3;21;2021-01-10
147;3;30;2021-01-12
148;4;10;2021-01-06
148;3;80;2021-01-08
148;3;46;2021-01-09
148;4;86;2021-01-10
148;4;20;2021-01-12
149;3;87;2021-01-06
149;3;2;2021-01-08
149;4;48;2021-01-09
149;3;27;2021-01-10
149;3;27;2021-01-12
150;3;56;2021-01-06
150;3;48;2021-01-08
150;3;33;2021-01-09
150;3;83;2021-01-10
150;4;77;2021-01-12
151;3;23;2021-01-06
151;3;35;2021-01-08
151;4;60;2021-01-09
151;4;53;2021-01-10
151;4;6;2021-01-12
152;3;33;2021-01-06
152;3;2;2021-01-08
152;3;4;2021-01-09
152;4;1;2021-01-10
152;3;55;2021-01-12
153;4;18;2021-01-06
153;3;69;2021-01-08
153;4;46;2021-01-09
153;4;89;2021-01-10
153;4;36;2021-01-12
154;4;97;2021-01-06
154;4;24;2021-01-08
154;4;78;2021-01-09
154;4;60;2021-01-10
154;3;24;2021-01-12
155;4;81;2021-01-06
155;4;56;2021-01-08
155;3;52;2021-01-09
155;4;98;2021-01-10
155;4;69;2021-01-12
156;4;49;2021-01-06
156;3;90;2021-01-08
156;3;12;2021-01-09
156;4;57;2021-01-10
156;3;39;2021-01-12
157;3;12;2021-01-06
157;3;80;2021-01-08
157;3;7;2021-01-09
157;3;28;2021-01-10
157;4;57;2021-01-12
158;3;16;2021-01-06
158;3;98;2021-01-08
158;4;96;2021-01-09
158;4;70;2021-01-10
158;4;19;2021-01-12
159;3;69;2021-01-06
159;3;35;2021-01-08
159;3;15;2021-01-09
159;3;51;2021-01-10
159;3;73;2021-01-12
160;3;20;2021-01-06
160;3;51;2021-01-08
160;3;58;2021-01-09
160;4;30;2021-01-10
160;4;34;2021-01-12
161;4;76;2021-01-06
161;4;77;2021-01-08
161;3;50;2021-01-09
161;3;5;2021-01-10
161;3;33;2021-01-12
162;3;19;2021-01-06
162;3;29;2021-01-08
162;4;56;2021-01-09
162;4;74;2021-01-10
162;3;32;2021-01-12
163;4;58;2021-01-06
163;3;82;2021-01-08
163;4;11;2021-01-09
163;4;29;2021-01-10
163;4;3;2021-01-12
164;3;28;2021-01-06
164;3;26;2021-01-08
164;4;98;2021-01-09
164;3;41;2021-01-10
164;3;14;2021-01-12
165;4;23;2021-01-06
165;3;54;2021-01-08
165;3;78;2021-01-09
165;3;42;2021-01-10
165;3;90;2021-01-12
166;4;43;2021-01-06
166;4;7;2021-01-08
166;4;26;2021-01-09
166;4;13;2021-01-10
166;3;62;2021-01-12
167;4;99;2021-01-06
167;3;25;2021-01-08
167;4;92;2021-01-09
167;4;64;2021-01-10
167;4;59;2021-01-12
168;3;73;2021-01-06
168;3;100;2021-01-08
168;3;53;2021-01-09
168;4;54;2021-01-10
168;3;91;2021-01-12
169;3;90;2021-01-06
169;3;34;2021-01-08
169;4;19;2021-01-09
169;4;98;2021-01-10
169;3;21;2021-01-12
170;4;22;2021-01-06
170;4;83;2021-01-08
170;4;65;2021-01-09
170;3;34;2021-01-10
170;3;15;2021-01-12
171;3;88;2021-01-06
171;3;16;2021-01-08
171;4;93;2021-01-09
171;3;50;2021-01-10
171;4;92;2021-01-12
172;3;96;2021-01-06
172;4;35;2021-01-08
172;3;38;2021-01-09
172;3;90;2021-01-10
172;3;100;2021-01-12
173;4;5;2021-01-06
173;4;81;2021-01-08
173;3;75;2021-01-09
173;4;29;2021-01-10
173;3;3;2021-01-12
174;3;31;2021-01-06
174;3;34;2021-01-08
174;4;46;2021-01-09
174;4;18;2021-01-10
174;4;5;2021-01-12
175;4;40;2021-01-06
175;4;30;2021-01-08
175;3;17;2021-01-09
175;4;86;2021-01-10
175;3;66;2021-01-12
176;3;15;2021-01-06
176;3;53;2021-01-08
176;4;40;2021-01-09
176;4;26;2021-01-10
176;3;12;2021-01-12
177;4;16;2021-01-06
177;3;31;2021-01-08
177;4;90;2021-01-09
177;3;2;2021-01-10
177;3;37;2021-01-12
178;4;32;2021-01-06
178;4;3;2021-01-08
178;4;60;2021-01-09
178;4;30;2021-01-10
178;3;77;2021-01-12
179;3;75;2021-01-06
179;3;90;2021-01-08
179;3;49;2021-01-09
179;3;50;2021-01-10
179;3;87;2021-01-12
180;4;55;2021-01-06
180;4;16;2021-01-08
180;4;85;2021-01-09
180;3;25;2021-01-10
180;4;12;2021-01-12
181;4;31;2021-01-06
181;4;33;2021-01-08
181;3;52;2021-01-09
181;3;72;2021-01-10
181;3;94;2021-01-12
182;3;6;2021-01-06
182;3;89;2021-01-08
182;3;20;2021-01-09
182;4;6;2021-01-10
182;3;84;2021-01-12
183;4;69;2021-01-06
183;3;18;2021-01-08
183;4;7;2021-01-09
183;4;45;2021-01-10
183;4;29;2021-01-12
184;4;4;2021-01-06
184;3;38;2021-01-08
184;3;2;2021-01-09
184;3;20;2021-01-10
184;3;7;2021-01-12
185;3;72;2021-01-06
185;4;2;2021-01-08
185;3;50;2021-01-09
185;3;36;2021-01-10
185;4;75;2021-01-12
186;3;48;2021-01-06
186;3;73;2021-01-08
186;3;21;2021-01-09
186;4;47;2021-01-10
186;4;88;2021-01-12
187;3;27;2021-01-06
187;4;25;2021-01-08
187;4;9;2021-01-09
187;4;30;2021-01-10
187;4;32;2021-01-12
188;4;63;2021-01-06
188;4;52;2021-01-08
188;3;81;2021-01-09
188;4;88;2021-01-10
188;4;47;2021-01-12
189;4;72;2021-01-06
189;3;90;2021-01-08
189;3;59;2021-01-09
189;3;55;2021-01-10
189;4;60;2021-01-12
190;3;86;2021-01-06
190;3;93;2021-01-08
190;4;54;2021-01-09
190;3;31;2021-01-10
190;3;46;2021-01-12
191;3;16;2021-01-06
191;3;53;2021-01-08
191;3;16;2021-01-09
191;4;29;2021-01-10
191;3;77;2021-01-12
192;4;7;2021-01-06
192;3;80;2021-01-08
192;3;1;2021-01-09
192;3;30;2021-01-10
192;4;16;2021-01-12
193;4;83;2021-01-06
193;4;79;2021-01-08
193;4;12;2021-01-09
193;4;96;2021-01-10
193;4;22;2021-01-12
194;3;19;2021-01-06
194;4;57;2021-01-08
194;3;83;2021-01-09
194;3;10;2021-01-10
194;3;30;2021-01-12
195;3;87;2021-01-06
195;3;76;2021-01-08
195;4;63;2021-01-09
195;3;57;2021-01-10
195;4;38;2021-01-12
196;4;75;2021-01-06
196;4;89;2021-01-08
196;4;71;2021-01-09
196;4;95;2021-01-10
196;3;40;2021-01-12
197;4;47;2021-01-06
197;4;3;2021-01-08
197;4;25;2021-01-09
197;4;28;2021-01-10
197;4;63;2021-01-12
198;4;37;2021-01-06
198;3;85;2021-01-08
198;3;33;2021-01-09
198;3;49;2021-01-10
198;4;30;2021-01-12
199;4;91;2021-01-06
199;4;16;2021-01-08
199;4;88;2021-01-09
199;4;67;2021-01-10
199;4;25;2021-01-12
200;3;46;2021-01-06
200;3;92;2021-01-08
200;4;67;2021-01-09
200;3;81;2021-01-10
200;4;44;2021-01-12
201;4;22;2021-01-06
201;4;56;2021-01-08
201;4;72;2021-01-09
201;3;64;2021-01-10
201;4;41;2021-01-12
202;3;35;2021-01-06
202;4;63;2021-01-08
202;3;2;2021-01-09
202;3;49;2021-01-10
202;4;1;2021-01-12
203;3;56;2021-01-06
203;3;66;2021-01-08
203;4;13;2021-01-09
203;4;93;2021-01-10
203;3;78;2021-01-12
204;4;55;2021-01-06
204;3;17;2021-01-08
204;4;44;2021-01-09
204;3;77;2021-01-10
204;3;94;2021-01-12
205;3;5;2021-01-06
205;4;67;2021-01-08
205;3;92;2021-01-09
205;4;89;2021-01-10
205;3;80;2021-01-12
206;4;59;2021-01-06
206;3;62;2021-01-08
206;3;8;2021-01-09
206;4;41;2021-01-10
206;3;81;2021-01-12
207;4;39;2021-01-06
207;3;38;2021-01-08
207;3;95;2021-01-09
207;4;13;2021-01-10
207;4;34;2021-01-12
208;4;10;2021-01-06
208;4;43;2021-01-08
208;3;8;2021-01-09
208;4;32;2021-01-10
208;4;70;2021-01-12
209;3;5;2021-01-06
209;3;57;2021-01-08
209;4;74;2021-01-09
209;4;2;2021-01-10
209;3;1;2021-01-12
210;3;56;2021-01-06
210;4;19;2021-01-08
210;3;34;2021-01-09
210;4;39;2021-01-10
210;3;30;2021-01-12
211;4;20;2021-01-06
211;3;3;2021-01-08
211;3;11;2021-01-09
211;3;76;2021-01-10
211;4;15;2021-01-12
212;3;2;2021-01-06
212;4;65;2021-01-08
212;4;35;2021-01-09
212;3;63;2021-01-10
212;3;29;2021-01-12
213;3;30;2021-01-06
213;4;82;2021-01-08
213;4;22;2021-01-09
213;4;34;2021-01-10
213;3;81;2021-01-12
214;4;84;2021-01-06
214;3;92;2021-01-08
214;3;40;2021-01-09
214;3;32;2021-01-10
214;4;54;2021-01-12
215;4;81;2021-01-06
215;3;57;2021-01-08
