participante_id;pg1_id;uds_pg1;fecha_resultado
70;2;57;2021-01-09
70;1;13;2021-01-10
70;2;89;2021-01-12
71;1;99;2021-01-06
71;2;18;2021-01-08
71;1;87;2021-01-09
71;2;26;2021-01-10
71;1;53;2021-01-12
72;1;99;2021-01-06
72;1;14;2021-01-08
72;1;44;2021-01-09
72;1;84;2021-01-10
72;2;13;2021-01-12
73;2;13;2021-01-06
73;2;61;2021-01-08
73;1;51;2021-01-09
73;1;60;2021-01-10
73;1;65;2021-01-12
74;2;46;2021-01-06
74;2;47;2021-01-08
74;1;47;2021-01-09
74;1;6;2021-01-10
74;1;56;2021-01-12
75;1;31;2021-01-06
75;2;58;2021-01-08
75;2;62;2021-01-09
75;2;71;2021-01-10
75;2;22;2021-01-12
76;2;85;2021-01-06
76;2;44;2021-01-08
76;2;84;2021-01-09
76;2;80;2021-01-10
76;2;48;2021-01-12
77;1;16;2021-01-06
77;2;54;2021-01-08
77;2;57;2021-01-09
77;2;48;2021-01-10
77;1;3;2021-01-12
78;1;12;2021-01-06
78;1;3;2021-01-08
78;2;32;2021-01-09
78;1;93;2021-01-10
78;1;61;2021-01-12
79;1;90;2021-01-06
79;2;21;2021-01-08
79;2;38;2021-01-09
79;2;95;2021-01-10
79;2;16;2021-01-12
80;1;18;2021-01-06
80;1;55;2021-01-08
80;1;44;2021-01-09
80;2;57;2021-01-10
80;2;19;2021-01-12
81;2;31;2021-01-06
81;2;6;2021-01-08
81;2;47;2021-01-09
81;2;86;2021-01-10
81;1;30;2021-01-12
82;1;74;2021-01-06
82;2;66;2021-01-08
82;1;40;2021-01-09
82;1;15;2021-01-10
82;2;69;2021-01-12
83;2;4;2021-01-06
83;1;93;2021-01-08
83;1;94;2021-01-09
83;1;7;2021-01-10
83;2;82;2021-01-12
84;2;58;2021-01-06
84;2;66;2021-01-08
84;1;34;2021-01-09
84;2;38;2021-01-10
84;1;95;2021-01-12
85;1;23;2021-01-06
85;2;58;2021-01-08
85;1;57;2021-01-09
85;1;50;2021-01-10
85;1;47;2021-01-12
86;2;60;2021-01-06
86;2;66;2021-01-08
86;2;92;2021-01-09
86;1;45;2021-01-10
86;1;54;2021-01-12
87;2;62;2021-01-06
87;2;28;2021-01-08
87;1;47;2021-01-09
87;1;21;2021-01-10
87;1;64;2021-01-12
88;1;73;2021-01-06
88;1;96;2021-01-08
88;2;41;2021-01-09
88;2;94;2021-01-10
88;2;81;2021-01-12
89;2;9;2021-01-06
89;2;54;2021-01-08
89;1;80;2021-01-09
89;2;45;2021-01-10
89;1;71;2021-01-12
90;2;78;2021-01-06
90;1;13;2021-01-08
90;1;75;2021-01-09
90;2;93;2021-01-10
90;1;91;2021-01-12
91;2;43;2021-01-06
91;2;6;2021-01-08
91;2;44;2021-01-09
91;2;79;2021-01-10
91;2;3;2021-01-12
92;2;28;2021-01-06
92;1;9;2021-01-08
92;2;37;2021-01-09
92;1;21;2021-01-10
92;1;25;2021-01-12
93;2;68;2021-01-06
93;2;79;2021-01-08
93;1;55;2021-01-09
93;2;93;2021-01-10
93;2;85;2021-01-12
94;2;91;2021-01-06
94;2;94;2021-01-08
94;1;45;2021-01-09
94;2;7;2021-01-10
94;1;18;2021-01-12
95;1;88;2021-01-06
95;1;91;2021-01-08
95;1;12;2021-01-09
95;2;44;2021-01-10
95;1;37;2021-01-12
96;1;29;2021-01-06
96;2;16;2021-01-08
96;2;1;2021-01-09
96;2;1;2021-01-10
96;1;47;2021-01-12
97;2;46;2021-01-06
97;2;1;2021-01-08
97;2;37;2021-01-09
97;2;14;2021-01-10
97;2;34;2021-01-12
98;2;16;2021-01-06
98;1;63;2021-01-08
98;2;20;2021-01-09
98;2;38;2021-01-10
98;1;14;2021-01-12
99;2;2;2021-01-06
99;2;92;2021-01-08
99;2;88;2021-01-09
99;2;10;2021-01-10
99;2;3;2021-01-12
100;1;22;2021-01-06
100;1;6;2021-01-08
100;2;11;2021-01-09
100;1;87;2021-01-10
100;2;100;2021-01-12
101;1;25;2021-01-06
101;2;42;2021-01-08
101;1;83;2021-01-09
101;1;4;2021-01-10
101;1;98;2021-01-12
102;2;29;2021-01-06
102;1;93;2021-01-08
102;1;14;2021-01-09
102;2;65;2021-01-10
102;1;57;2021-01-12
103;2;47;2021-01-06
103;1;85;2021-01-08
103;1;13;2021-01-09
103;2;74;2021-01-10
103;1;99;2021-01-12
104;2;88;2021-01-06
104;1;76;2021-01-08
104;2;24;2021-01-09
104;1;51;2021-01-10
104;2;65;2021-01-12
105;1;54;2021-01-06
105;2;96;2021-01-08
105;1;27;2021-01-09
105;2;32;2021-01-10
105;2;93;2021-01-12
106;1;65;2021-01-06
106;2;65;2021-01-08
106;2;31;2021-01-09
106;1;95;2021-01-10
106;2;82;2021-01-12
107;2;34;2021-01-06
107;1;45;2021-01-08
107;1;75;2021-01-09
107;1;27;2021-01-10
107;2;38;2021-01-12
108;2;81;2021-01-06
108;2;73;2021-01-08
108;2;41;2021-01-09
108;2;28;2021-01-10
108;2;25;2021-01-12
109;2;100;2021-01-06
109;2;33;2021-01-08
109;2;43;2021-01-09
109;2;8;2021-01-10
109;2;3;2021-01-12
110;2;9;2021-01-06
110;2;24;2021-01-08
110;2;8;2021-01-09
110;1;92;2021-01-10
110;1;20;2021-01-12
111;1;93;2021-01-06
111;2;65;2021-01-08
111;1;35;2021-01-09
111;2;62;2021-01-10
111;1;10;2021-01-12
112;2;55;2021-01-06
112;2;78;2021-01-08
112;1;32;2021-01-09
112;1;69;2021-01-10
112;2;82;2021-01-12
113;2;10;2021-01-06
113;1;29;2021-01-08
113;2;73;2021-01-09
113;1;96;2021-01-10
113;2;63;2021-01-12
114;1;47;2021-01-06
114;2;71;2021-01-08
114;2;24;2021-01-09
114;1;68;2021-01-10
114;1;15;2021-01-12
115;2;13;2021-01-06
115;2;10;2021-01-08
115;2;28;2021-01-09
115;2;38;2021-01-10
115;1;6;2021-01-12
116;2;69;2021-01-06
116;2;61;2021-01-08
116;2;23;2021-01-09
116;1;25;2021-01-10
116;1;55;2021-01-12
117;1;21;2021-01-06
117;1;77;2021-01-08
117;1;96;2021-01-09
117;2;38;2021-01-10
117;2;67;2021-01-12
118;1;73;2021-01-06
118;2;66;2021-01-08
118;1;69;2021-01-09
118;1;82;2021-01-10
118;2;61;2021-01-12
119;2;88;2021-01-06
119;1;93;2021-01-08
119;2;8;2021-01-09
119;1;3;2021-01-10
119;2;53;2021-01-12
120;2;6;2021-01-06
120;1;93;2021-01-08
120;1;92;2021-01-09
120;2;94;2021-01-10
120;1;62;2021-01-12
121;2;16;2021-01-06
121;2;6;2021-01-08
121;1;47;2021-01-09
121;2;64;2021-01-10
121;2;64;2021-01-12
122;1;16;2021-01-06
122;2;1;2021-01-08
122;2;3;2021-01-09
122;1;86;2021-01-10
122;2;80;2021-01-12
123;2;46;2021-01-06
123;1;17;2021-01-08
123;1;27;2021-01-09
123;1;14;2021-01-10
123;2;28;2021-01-12
124;2;77;2021-01-06
124;2;5;2021-01-08
124;2;10;2021-01-09
124;1;55;2021-01-10
124;1;14;2021-01-12
125;2;7;2021-01-06
125;1;1;2021-01-08
125;2;98;2021-01-09
125;1;36;2021-01-10
125;2;68;2021-01-12
126;1;2;2021-01-06
126;2;60;2021-01-08
126;2;1;2021-01-09
126;2;20;2021-01-10
126;1;23;2021-01-12
127;1;64;2021-01-06
127;1;24;2021-01-08
127;1;23;2021-01-09
127;2;37;2021-01-10
127;2;75;2021-01-12
128;1;21;2021-01-06
128;1;5;2021-01-08
128;2;57;2021-01-09
128;2;9;2021-01-10
128;2;54;2021-01-12
129;2;76;2021-01-06
129;2;86;2021-01-08
129;2;30;2021-01-09
129;2;80;2021-01-10
129;2;53;2021-01-12
130;1;23;2021-01-06
130;2;97;2021-01-08
130;1;46;2021-01-09
130;1;29;2021-01-10
130;1;9;2021-01-12
131;1;66;2021-01-06
131;2;7;2021-01-08
131;2;23;2021-01-09
131;2;84;2021-01-10
131;2;71;2021-01-12
132;2;18;2021-01-06
132;2;62;2021-01-08
132;2;51;2021-01-09
132;2;79;2021-01-10
132;2;91;2021-01-12
133;1;92;2021-01-06
133;2;22;2021-01-08
133;2;40;2021-01-09
133;1;6;2021-01-10
133;1;15;2021-01-12
134;1;99;2021-01-06
134;1;52;2021-01-08
134;1;62;2021-01-09
134;2;63;2021-01-10
134;2;7;2021-01-12
135;2;92;2021-01-06
135;2;37;2021-01-08
135;2;10;2021-01-09
135;2;52;2021-01-10
135;1;54;2021-01-12
136;2;41;2021-01-06
136;2;76;2021-01-08
136;1;4;2021-01-09
136;1;32;2021-01-10
136;1;19;2021-01-12
137;1;100;2021-01-06
137;2;69;2021-01-08
137;1;33;2021-01-09
137;1;70;2021-01-10
137;1;34;2021-01-12
138;2;14;2021-01-06
138;2;36;2021-01-08
138;1;96;2021-01-09
138;2;71;2021-01-10
138;2;84;2021-01-12
139;1;65;2021-01-06
139;2;23;2021-01-08
139;1;28;2021-01-09
139;1;42;2021-01-10
139;1;52;2021-01-12
140;1;98;2021-01-06
140;1;63;2021-01-08
140;1;24;2021-01-09
140;1;70;2021-01-10
140;2;19;2021-01-12
141;1;33;2021-01-06
141;1;62;2021-01-08
141;2;36;2021-01-09
141;1;88;2021-01-10
141;2;3;2021-01-12
142;1;5;2021-01-06
142;2;78;2021-01-08
142;1;98;2021-01-09
142;2;63;2021-01-10
142;2;54;2021-01-12
143;1;49;2021-01-06
143;1;58;2021-01-08
143;2;39;2021-01-09
143;2;83;2021-01-10
143;1;78;2021-01-12
144;1;8;2021-01-06
144;2;6;2021-01-08
144;2;94;2021-01-09
144;1;40;2021-01-10
144;2;4;2021-01-12
145;2;72;2021-01-06
145;2;30;2021-01-08
145;1;6;2021-01-09
145;1;29;2021-01-10
145;1;32;2021-01-12
146;1;64;2021-01-06
146;2;11;2021-01-08
146;1;94;2021-01-09
146;2;83;2021-01-10
146;1;78;2021-01-12
147;2;91;2021-01-06
147;2;3;2021-01-08
147;2;51;2021-01-09
147;2;82;2021-01-10
147;2;79;2021-01-12
148;1;18;2021-01-06
148;2;36;2021-01-08
148;1;17;2021-01-09
148;1;69;2021-01-10
148;2;54;2021-01-12
149;2;89;2021-01-06
149;1;86;2021-01-08
149;2;60;2021-01-09
149;2;81;2021-01-10
149;2;34;2021-01-12
150;2;92;2021-01-06
150;1;75;2021-01-08
150;2;49;2021-01-09
150;2;41;2021-01-10
150;2;97;2021-01-12
151;1;10;2021-01-06
151;1;54;2021-01-08
151;2;99;2021-01-09
151;1;66;2021-01-10
151;2;83;2021-01-12
152;2;88;2021-01-06
152;1;53;2021-01-08
152;1;87;2021-01-09
152;1;50;2021-01-10
152;1;3;2021-01-12
153;1;24;2021-01-06
153;1;41;2021-01-08
153;2;30;2021-01-09
153;1;39;2021-01-10
153;1;97;2021-01-12
154;1;56;2021-01-06
154;2;73;2021-01-08
154;1;16;2021-01-09
154;2;22;2021-01-10
154;1;91;2021-01-12
155;2;98;2021-01-06
155;1;10;2021-01-08
155;2;9;2021-01-09
155;2;8;2021-01-10
155;1;52;2021-01-12
156;1;42;2021-01-06
156;2;43;2021-01-08
156;1;21;2021-01-09
156;1;30;2021-01-10
156;1;89;2021-01-12
157;2;10;2021-01-06
157;2;50;2021-01-08
157;2;71;2021-01-09
157;2;31;2021-01-10
157;1;9;2021-01-12
158;1;72;2021-01-06
158;2;45;2021-01-08
158;2;49;2021-01-09
158;2;90;2021-01-10
158;2;67;2021-01-12
159;2;82;2021-01-06
159;2;22;2021-01-08
159;2;15;2021-01-09
159;1;78;2021-01-10
159;2;37;2021-01-12
160;2;74;2021-01-06
160;2;64;2021-01-08
160;2;99;2021-01-09
160;1;31;2021-01-10
160;2;96;2021-01-12
161;1;46;2021-01-06
161;1;21;2021-01-08
161;1;18;2021-01-09
161;1;36;2021-01-10
161;2;72;2021-01-12
162;2;62;2021-01-06
162;2;64;2021-01-08
162;2;53;2021-01-09
162;1;15;2021-01-10
162;1;78;2021-01-12
163;1;52;2021-01-06
163;2;17;2021-01-08
163;1;21;2021-01-09
163;2;78;2021-01-10
163;2;24;2021-01-12
164;2;89;2021-01-06
164;1;9;2021-01-08
164;2;56;2021-01-09
164;2;51;2021-01-10
164;1;79;2021-01-12
165;2;85;2021-01-06
165;1;25;2021-01-08
165;2;71;2021-01-09
165;1;19;2021-01-10
165;2;23;2021-01-12
166;2;99;2021-01-06
166;2;55;2021-01-08
166;1;6;2021-01-09
166;1;22;2021-01-10
166;1;27;2021-01-12
167;2;20;2021-01-06
167;2;42;2021-01-08
167;2;25;2021-01-09
167;1;47;2021-01-10
167;1;74;2021-01-12
168;2;8;2021-01-06
168;1;48;2021-01-08
168;2;26;2021-01-09
168;1;96;2021-01-10
168;2;54;2021-01-12
169;1;83;2021-01-06
169;2;76;2021-01-08
169;2;98;2021-01-09
169;2;12;2021-01-10
169;2;19;2021-01-12
170;1;15;2021-01-06
170;2;74;2021-01-08
170;1;35;2021-01-09
170;1;24;2021-01-10
170;1;27;2021-01-12
171;1;72;2021-01-06
171;1;8;2021-01-08
171;2;97;2021-01-09
171;1;98;2021-01-10
171;1;60;2021-01-12
172;2;35;2021-01-06
172;2;37;2021-01-08
172;2;17;2021-01-09
172;1;62;2021-01-10
172;1;97;2021-01-12
173;2;82;2021-01-06
173;1;15;2021-01-08
173;2;87;2021-01-09
173;1;25;2021-01-10
173;1;54;2021-01-12
174;1;100;2021-01-06
174;1;70;2021-01-08
174;2;20;2021-01-09
174;1;47;2021-01-10
174;2;83;2021-01-12
175;2;39;2021-01-06
175;2;49;2021-01-08
175;2;32;2021-01-09
175;1;66;2021-01-10
175;2;20;2021-01-12
176;1;24;2021-01-06
176;1;89;2021-01-08
176;1;25;2021-01-09
176;1;8;2021-01-10
176;1;94;2021-01-12
177;2;43;2021-01-06
177;1;23;2021-01-08
177;2;44;2021-01-09
177;1;15;2021-01-10
177;2;8;2021-01-12
178;1;58;2021-01-06
178;1;83;2021-01-08
178;1;41;2021-01-09
178;2;92;2021-01-10
178;2;11;2021-01-12
179;2;35;2021-01-06
179;1;61;2021-01-08
179;1;70;2021-01-09
179;2;69;2021-01-10
179;1;35;2021-01-12
180;1;99;2021-01-06
180;2;13;2021-01-08
180;1;23;2021-01-09
180;2;15;2021-01-10
180;1;35;2021-01-12
181;2;63;2021-01-06
181;1;59;2021-01-08
181;2;81;2021-01-09
181;1;68;2021-01-10
181;2;70;2021-01-12
182;1;34;2021-01-06
182;1;55;2021-01-08
182;1;4;2021-01-09
182;2;30;2021-01-10
182;2;18;2021-01-12
183;1;92;2021-01-06
183;2;73;2021-01-08
183;2;65;2021-01-09
183;2;87;2021-01-10
183;1;8;2021-01-12
184;2;85;2021-01-06
184;1;11;2021-01-08
184;2;42;2021-01-09
184;1;58;2021-01-10
184;2;17;2021-01-12
185;2;64;2021-01-06
185;2;71;2021-01-08
185;1;76;2021-01-09
185;2;44;2021-01-10
185;2;80;2021-01-12
186;2;47;2021-01-06
186;1;74;2021-01-08
186;2;91;2021-01-09
186;2;66;2021-01-10
186;2;22;2021-01-12
187;2;57;2021-01-06
187;2;51;2021-01-08
187;2;55;2021-01-09
187;1;44;2021-01-10
187;1;98;2021-01-12
188;2;95;2021-01-06
188;1;9;2021-01-08
188;1;1;2021-01-09
188;2;72;2021-01-10
188;2;26;2021-01-12
189;1;55;2021-01-06
189;1;18;2021-01-08
189;2;8;2021-01-09
189;1;39;2021-01-10
189;2;30;2021-01-12
190;1;39;2021-01-06
190;1;4;2021-01-08
190;1;7;2021-01-09
190;2;30;2021-01-10
190;1;6;2021-01-12
191;2;58;2021-01-06
191;1;59;2021-01-08
191;2;51;2021-01-09
191;1;50;2021-01-10
191;2;52;2021-01-12
192;2;50;2021-01-06
192;1;71;2021-01-08
192;1;60;2021-01-09
192;2;67;2021-01-10
192;2;25;2021-01-12
193;2;39;2021-01-06
193;2;94;2021-01-08
193;1;47;2021-01-09
193;1;97;2021-01-10
193;2;38;2021-01-12
194;1;49;2021-01-06
194;1;22;2021-01-08
194;1;59;2021-01-09
194;2;96;2021-01-10
194;1;68;2021-01-12
195;2;49;2021-01-06
195;2;19;2021-01-08
195;2;85;2021-01-09
195;2;82;2021-01-10
195;1;95;2021-01-12
196;2;73;2021-01-06
196;2;7;2021-01-08
196;2;9;2021-01-09
196;2;48;2021-01-10
196;1;76;2021-01-12
197;2;64;2021-01-06
197;2;94;2021-01-08
197;1;33;2021-01-09
197;2;8;2021-01-10
197;1;61;2021-01-12
198;1;68;2021-01-06
198;1;1;2021-01-08
198;1;99;2021-01-09
198;2;63;2021-01-10
198;1;46;2021-01-12
199;1;5;2021-01-06
199;2;13;2021-01-08
199;2;31;2021-01-09
199;2;64;2021-01-10
199;1;63;2021-01-12
200;1;64;2021-01-06
200;2;61;2021-01-08
200;2;90;2021-01-09
200;2;100;2021-01-10
200;1;68;2021-01-12
201;1;4;2021-01-06
201;2;75;2021-01-08
201;1;37;2021-01-09
201;2;84;2021-01-10
201;1;24;2021-01-12
202;1;4;2021-01-06
202;1;12;2021-01-08
202;1;8;2021-01-09
202;1;99;2021-01-10
202;2;82;2021-01-12
203;1;71;2021-01-06
203;2;16;2021-01-08
203;1;75;2021-01-09
203;2;47;2021-01-10
203;1;9;2021-01-12
204;2;35;2021-01-06
204;2;84;2021-01-08
204;1;6;2021-01-09
204;2;5;2021-01-10
204;2;14;2021-01-12
205;1;7;2021-01-06
205;1;10;2021-01-08
205;1;50;2021-01-09
205;2;71;2021-01-10
205;2;82;2021-01-12
206;1;3;2021-01-06
206;2;8;2021-01-08
206;1;40;2021-01-09
206;1;65;2021-01-10
206;2;38;2021-01-12
207;2;18;2021-01-06
207;1;57;2021-01-08
207;2;94;2021-01-09
207;1;6;2021-01-10
207;2;79;2021-01-12
208;2;64;2021-01-06
208;1;4;2021-01-08
208;1;57;2021-01-09
208;1;7;2021-01-10
208;1;25;2021-01-12
209;2;61;2021-01-06
209;2;58;2021-01-08
209;1;76;2021-01-09
209;1;9;2021-01-10
209;1;29;2021-01-12
210;2;4;2021-01-06
210;2;19;2021-01-08
210;2;16;2021-01-09
210;2;22;2021-01-10
210;1;49;2021-01-12
211;2;84;2021-01-06
211;2;40;2021-01-08
211;2;59;2021-01-09
211;1;66;2021-01-10
211;2;55;2021-01-12
212;2;95;2021-01-06
212;1;34;2021-01-08
212;2;96;2021-01-09
212;2;25;2021-01-10
212;2;5;2021-01-12
213;2;69;2021-01-06
213;2;91;2021-01-08
213;2;51;2021-01-09
213;2;33;2021-01-10
213;2;96;2021-01-12
214;2;30;2021-01-06
214;1;44;2021-01-08
214;1;78;2021-01-09
214;2;31;2021-01-10
214;1;39;2021-01-12
215;1;66;2021-01-06
215;1;36;2021-01-08
