participante_id;pg1_id;uds_pg1;fecha_resultado
16;5;16;2021-01-12
17;6;81;2021-01-06
17;5;16;2021-01-08
17;5;33;2021-01-09
17;6;36;2021-01-10
17;6;93;2021-01-12
18;6;24;2021-01-06
18;6;78;2021-01-08
18;5;46;2021-01-09
18;6;30;2021-01-10
18;5;87;2021-01-12
19;6;35;2021-01-06
19;6;80;2021-01-08
19;6;15;2021-01-09
19;6;25;2021-01-10
19;6;63;2021-01-12
20;5;20;2021-01-06
20;5;49;2021-01-08
20;5;39;2021-01-09
20;6;70;2021-01-10
20;5;53;2021-01-12
21;5;24;2021-01-06
21;6;96;2021-01-08
21;5;77;2021-01-09
21;6;58;2021-01-10
21;5;28;2021-01-12
22;5;74;2021-01-06
22;5;68;2021-01-08
22;5;67;2021-01-09
22;5;32;2021-01-10
22;5;42;2021-01-12
23;6;8;2021-01-06
23;6;47;2021-01-08
23;6;35;2021-01-09
23;6;54;2021-01-10
23;5;18;2021-01-12
24;5;96;2021-01-06
24;5;85;2021-01-08
24;5;96;2021-01-09
24;5;53;2021-01-10
24;5;4;2021-01-12
25;6;73;2021-01-06
25;5;13;2021-01-08
25;6;85;2021-01-09
25;5;25;2021-01-10
25;5;93;2021-01-12
26;5;7;2021-01-06
26;6;20;2021-01-08
26;5;4;2021-01-09
26;5;83;2021-01-10
26;5;30;2021-01-12
27;6;9;2021-01-06
27;6;99;2021-01-08
27;5;71;2021-01-09
27;6;60;2021-01-10
27;5;14;2021-01-12
28;6;57;2021-01-06
28;6;84;2021-01-08
28;6;68;2021-01-09
28;6;25;2021-01-10
28;6;69;2021-01-12
29;6;61;2021-01-06
29;5;19;2021-01-08
29;5;69;2021-01-09
29;5;45;2021-01-10
29;6;17;2021-01-12
30;6;73;2021-01-06
30;5;5;2021-01-08
30;5;61;2021-01-09
30;6;4;2021-01-10
30;6;52;2021-01-12
31;5;58;2021-01-06
31;5;65;2021-01-08
31;6;59;2021-01-09
31;5;57;2021-01-10
31;6;16;2021-01-12
32;6;53;2021-01-06
32;6;9;2021-01-08
32;5;48;2021-01-09
32;5;21;2021-01-10
32;5;76;2021-01-12
33;6;99;2021-01-06
33;5;79;2021-01-08
33;6;45;2021-01-09
33;5;22;2021-01-10
33;6;38;2021-01-12
34;6;54;2021-01-06
34;5;72;2021-01-08
34;6;58;2021-01-09
34;5;44;2021-01-10
34;6;62;2021-01-12
35;5;56;2021-01-06
35;5;27;2021-01-08
35;5;38;2021-01-09
35;6;57;2021-01-10
35;5;29;2021-01-12
36;6;28;2021-01-06
36;5;2;2021-01-08
36;5;86;2021-01-09
36;6;89;2021-01-10
36;5;24;2021-01-12
37;5;99;2021-01-06
37;6;71;2021-01-08
37;6;46;2021-01-09
37;5;9;2021-01-10
37;5;56;2021-01-12
38;5;45;2021-01-06
38;6;94;2021-01-08
38;5;15;2021-01-09
38;6;47;2021-01-10
38;5;78;2021-01-12
39;6;41;2021-01-06
39;6;36;2021-01-08
39;6;54;2021-01-09
39;6;81;2021-01-10
39;5;36;2021-01-12
40;6;30;2021-01-06
40;6;13;2021-01-08
40;6;50;2021-01-09
40;6;75;2021-01-10
40;5;78;2021-01-12
41;6;15;2021-01-06
41;6;23;2021-01-08
41;6;8;2021-01-09
41;5;16;2021-01-10
41;6;77;2021-01-12
42;6;93;2021-01-06
42;6;36;2021-01-08
42;6;53;2021-01-09
42;5;51;2021-01-10
42;5;37;2021-01-12
43;6;81;2021-01-06
43;5;70;2021-01-08
43;5;24;2021-01-09
43;5;45;2021-01-10
43;6;80;2021-01-12
44;5;46;2021-01-06
44;6;63;2021-01-08
44;6;10;2021-01-09
44;6;42;2021-01-10
44;6;81;2021-01-12
45;5;11;2021-01-06
45;5;56;2021-01-08
45;5;95;2021-01-09
45;5;61;2021-01-10
45;5;45;2021-01-12
46;5;77;2021-01-06
46;6;82;2021-01-08
46;5;37;2021-01-09
46;5;16;2021-01-10
46;5;39;2021-01-12
47;5;46;2021-01-06
47;5;84;2021-01-08
47;5;32;2021-01-09
47;6;55;2021-01-10
47;6;52;2021-01-12
48;5;24;2021-01-06
48;5;58;2021-01-08
48;5;26;2021-01-09
48;5;29;2021-01-10
48;6;89;2021-01-12
49;5;36;2021-01-06
49;6;72;2021-01-08
49;5;87;2021-01-09
49;6;18;2021-01-10
49;6;34;2021-01-12
50;5;76;2021-01-06
50;5;55;2021-01-08
50;5;75;2021-01-09
50;5;69;2021-01-10
50;5;16;2021-01-12
51;6;37;2021-01-06
51;6;57;2021-01-08
51;5;65;2021-01-09
51;6;97;2021-01-10
51;6;34;2021-01-12
52;5;9;2021-01-06
52;5;62;2021-01-08
52;6;22;2021-01-09
52;6;66;2021-01-10
52;5;78;2021-01-12
53;6;2;2021-01-06
53;5;42;2021-01-08
53;6;51;2021-01-09
53;5;83;2021-01-10
53;6;40;2021-01-12
54;6;89;2021-01-06
54;5;36;2021-01-08
54;6;77;2021-01-09
54;5;79;2021-01-10
54;5;10;2021-01-12
55;5;46;2021-01-06
55;6;74;2021-01-08
55;6;99;2021-01-09
55;5;47;2021-01-10
55;5;88;2021-01-12
56;6;53;2021-01-06
56;6;44;2021-01-08
56;5;27;2021-01-09
56;6;4;2021-01-10
56;5;16;2021-01-12
57;5;21;2021-01-06
57;6;5;2021-01-08
57;5;62;2021-01-09
57;6;34;2021-01-10
57;5;82;2021-01-12
58;5;48;2021-01-06
58;6;34;2021-01-08
58;5;60;2021-01-09
58;6;25;2021-01-10
58;5;90;2021-01-12
59;5;69;2021-01-06
59;6;99;2021-01-08
59;5;4;2021-01-09
59;5;53;2021-01-10
59;6;43;2021-01-12
60;6;98;2021-01-06
60;5;7;2021-01-08
60;6;69;2021-01-09
60;6;7;2021-01-10
60;6;40;2021-01-12
61;6;93;2021-01-06
61;5;67;2021-01-08
61;5;39;2021-01-09
61;5;88;2021-01-10
61;6;21;2021-01-12
62;5;9;2021-01-06
62;6;73;2021-01-08
62;6;12;2021-01-09
62;6;23;2021-01-10
62;6;76;2021-01-12
63;6;87;2021-01-06
63;5;53;2021-01-08
63;5;99;2021-01-09
63;5;27;2021-01-10
63;5;38;2021-01-12
64;5;90;2021-01-06
64;5;78;2021-01-08
64;6;27;2021-01-09
64;5;69;2021-01-10
64;6;52;2021-01-12
65;5;91;2021-01-06
65;5;33;2021-01-08
65;6;59;2021-01-09
65;6;55;2021-01-10
65;5;43;2021-01-12
66;5;100;2021-01-06
66;6;64;2021-01-08
66;6;55;2021-01-09
66;6;44;2021-01-10
66;5;76;2021-01-12
67;5;21;2021-01-06
67;5;85;2021-01-08
67;5;43;2021-01-09
67;5;7;2021-01-10
67;6;96;2021-01-12
68;6;43;2021-01-06
68;6;12;2021-01-08
68;5;69;2021-01-09
68;6;43;2021-01-10
68;5;93;2021-01-12
69;5;50;2021-01-06
69;6;82;2021-01-08
69;5;18;2021-01-09
69;6;83;2021-01-10
69;6;1;2021-01-12
70;5;30;2021-01-06
70;6;54;2021-01-08
70;6;44;2021-01-09
70;5;98;2021-01-10
70;6;17;2021-01-12
71;5;60;2021-01-06
71;6;83;2021-01-08
71;5;50;2021-01-09
71;6;8;2021-01-10
71;6;13;2021-01-12
72;6;70;2021-01-06
72;6;20;2021-01-08
72;5;94;2021-01-09
72;6;34;2021-01-10
72;6;16;2021-01-12
73;5;84;2021-01-06
73;6;93;2021-01-08
73;5;60;2021-01-09
73;6;90;2021-01-10
73;6;63;2021-01-12
74;6;83;2021-01-06
74;5;30;2021-01-08
74;6;31;2021-01-09
74;5;15;2021-01-10
74;5;34;2021-01-12
75;6;65;2021-01-06
75;6;87;2021-01-08
75;5;40;2021-01-09
75;6;3;2021-01-10
75;6;59;2021-01-12
76;6;3;2021-01-06
76;6;65;2021-01-08
76;6;23;2021-01-09
76;6;28;2021-01-10
76;5;74;2021-01-12
77;6;82;2021-01-06
77;5;47;2021-01-08
77;6;77;2021-01-09
77;6;14;2021-01-10
77;6;66;2021-01-12
78;6;88;2021-01-06
78;5;88;2021-01-08
78;5;7;2021-01-09
78;5;4;2021-01-10
78;5;84;2021-01-12
79;6;63;2021-01-06
79;5;83;2021-01-08
79;5;18;2021-01-09
79;5;87;2021-01-10
79;6;34;2021-01-12
80;5;69;2021-01-06
80;5;61;2021-01-08
80;5;55;2021-01-09
80;5;31;2021-01-10
80;5;25;2021-01-12
81;5;24;2021-01-06
81;5;34;2021-01-08
81;5;3;2021-01-09
81;6;21;2021-01-10
81;5;78;2021-01-12
82;6;93;2021-01-06
82;5;29;2021-01-08
82;5;49;2021-01-09
82;5;18;2021-01-10
82;6;86;2021-01-12
83;6;51;2021-01-06
83;5;98;2021-01-08
83;6;69;2021-01-09
83;6;90;2021-01-10
83;5;31;2021-01-12
84;6;1;2021-01-06
84;6;87;2021-01-08
84;6;36;2021-01-09
84;5;69;2021-01-10
84;5;45;2021-01-12
85;6;64;2021-01-06
85;5;90;2021-01-08
85;6;15;2021-01-09
85;6;47;2021-01-10
85;5;8;2021-01-12
86;5;50;2021-01-06
86;6;60;2021-01-08
86;6;27;2021-01-09
86;5;69;2021-01-10
86;5;98;2021-01-12
87;6;76;2021-01-06
87;5;22;2021-01-08
87;5;89;2021-01-09
87;6;20;2021-01-10
87;5;5;2021-01-12
88;6;18;2021-01-06
88;6;31;2021-01-08
88;6;83;2021-01-09
88;5;9;2021-01-10
88;6;11;2021-01-12
89;5;85;2021-01-06
89;5;77;2021-01-08
89;6;50;2021-01-09
89;5;33;2021-01-10
89;5;25;2021-01-12
90;6;9;2021-01-06
90;5;60;2021-01-08
90;6;15;2021-01-09
90;5;74;2021-01-10
90;6;79;2021-01-12
91;5;41;2021-01-06
91;5;58;2021-01-08
91;6;8;2021-01-09
91;6;43;2021-01-10
91;5;56;2021-01-12
92;6;40;2021-01-06
92;5;65;2021-01-08
92;5;1;2021-01-09
92;6;81;2021-01-10
92;5;53;2021-01-12
93;6;89;2021-01-06
93;5;7;2021-01-08
93;6;58;2021-01-09
93;6;25;2021-01-10
93;6;51;2021-01-12
94;5;65;2021-01-06
94;5;68;2021-01-08
94;6;42;2021-01-09
94;5;64;2021-01-10
94;6;26;2021-01-12
95;5;79;2021-01-06
95;6;87;2021-01-08
95;6;14;2021-01-09
95;6;49;2021-01-10
95;5;85;2021-01-12
96;5;54;2021-01-06
96;5;67;2021-01-08
96;5;17;2021-01-09
96;5;42;2021-01-10
96;5;87;2021-01-12
97;5;32;2021-01-06
97;6;73;2021-01-08
97;5;67;2021-01-09
97;5;99;2021-01-10
97;5;79;2021-01-12
98;5;41;2021-01-06
98;5;93;2021-01-08
98;5;84;2021-01-09
98;5;98;2021-01-10
98;5;18;2021-01-12
99;6;44;2021-01-06
99;6;80;2021-01-08
99;5;8;2021-01-09
99;5;61;2021-01-10
99;5;58;2021-01-12
100;5;43;2021-01-06
100;5;23;2021-01-08
100;5;16;2021-01-09
100;6;19;2021-01-10
100;6;31;2021-01-12
101;5;43;2021-01-06
101;6;16;2021-01-08
101;5;7;2021-01-09
101;5;5;2021-01-10
101;6;86;2021-01-12
102;5;4;2021-01-06
102;6;4;2021-01-08
102;5;95;2021-01-09
102;6;84;2021-01-10
102;6;7;2021-01-12
103;5;18;2021-01-06
103;6;3;2021-01-08
103;5;85;2021-01-09
103;6;43;2021-01-10
103;5;75;2021-01-12
104;5;47;2021-01-06
104;5;8;2021-01-08
104;6;77;2021-01-09
104;6;59;2021-01-10
104;6;49;2021-01-12
105;5;42;2021-01-06
105;6;46;2021-01-08
105;5;67;2021-01-09
105;6;85;2021-01-10
105;5;57;2021-01-12
106;5;46;2021-01-06
106;6;13;2021-01-08
106;5;74;2021-01-09
106;5;20;2021-01-10
106;6;20;2021-01-12
107;5;21;2021-01-06
107;6;61;2021-01-08
107;5;12;2021-01-09
107;5;68;2021-01-10
107;6;79;2021-01-12
108;5;80;2021-01-06
108;6;48;2021-01-08
108;5;69;2021-01-09
108;6;22;2021-01-10
108;5;53;2021-01-12
109;6;41;2021-01-06
109;5;20;2021-01-08
109;5;39;2021-01-09
109;6;31;2021-01-10
109;5;12;2021-01-12
110;6;51;2021-01-06
110;5;67;2021-01-08
110;6;47;2021-01-09
110;6;93;2021-01-10
110;6;63;2021-01-12
111;6;80;2021-01-06
111;5;25;2021-01-08
111;6;75;2021-01-09
111;6;62;2021-01-10
111;6;6;2021-01-12
112;5;10;2021-01-06
112;5;72;2021-01-08
112;5;68;2021-01-09
112;6;98;2021-01-10
112;5;4;2021-01-12
113;5;32;2021-01-06
113;5;39;2021-01-08
113;5;66;2021-01-09
113;6;46;2021-01-10
113;5;46;2021-01-12
114;5;50;2021-01-06
114;6;24;2021-01-08
114;6;97;2021-01-09
114;5;11;2021-01-10
114;5;96;2021-01-12
115;6;70;2021-01-06
115;5;41;2021-01-08
115;6;38;2021-01-09
115;5;35;2021-01-10
115;5;65;2021-01-12
116;5;18;2021-01-06
116;6;51;2021-01-08
116;6;52;2021-01-09
116;6;14;2021-01-10
116;5;14;2021-01-12
117;5;14;2021-01-06
117;6;67;2021-01-08
117;5;21;2021-01-09
117;5;68;2021-01-10
117;6;42;2021-01-12
118;6;39;2021-01-06
118;6;46;2021-01-08
118;6;76;2021-01-09
118;6;18;2021-01-10
118;5;4;2021-01-12
119;5;22;2021-01-06
119;6;6;2021-01-08
119;5;100;2021-01-09
119;5;37;2021-01-10
119;6;48;2021-01-12
120;5;16;2021-01-06
120;5;6;2021-01-08
120;5;93;2021-01-09
120;5;24;2021-01-10
120;5;64;2021-01-12
121;6;87;2021-01-06
121;6;6;2021-01-08
121;6;45;2021-01-09
121;6;51;2021-01-10
121;6;2;2021-01-12
122;6;23;2021-01-06
122;6;41;2021-01-08
122;6;13;2021-01-09
122;5;20;2021-01-10
122;5;1;2021-01-12
123;5;31;2021-01-06
123;6;37;2021-01-08
123;5;94;2021-01-09
123;5;42;2021-01-10
123;5;76;2021-01-12
124;5;4;2021-01-06
124;5;54;2021-01-08
124;6;45;2021-01-09
124;5;20;2021-01-10
124;6;91;2021-01-12
125;5;59;2021-01-06
125;5;19;2021-01-08
125;6;80;2021-01-09
125;5;33;2021-01-10
125;5;4;2021-01-12
126;6;24;2021-01-06
126;6;48;2021-01-08
126;5;91;2021-01-09
126;5;43;2021-01-10
126;6;27;2021-01-12
127;6;20;2021-01-06
127;5;26;2021-01-08
127;6;67;2021-01-09
127;6;32;2021-01-10
127;6;28;2021-01-12
128;6;8;2021-01-06
128;5;63;2021-01-08
128;5;95;2021-01-09
128;5;97;2021-01-10
128;6;53;2021-01-12
129;5;72;2021-01-06
129;5;55;2021-01-08
129;5;64;2021-01-09
129;5;76;2021-01-10
129;5;38;2021-01-12
130;5;61;2021-01-06
130;5;72;2021-01-08
130;6;3;2021-01-09
130;6;42;2021-01-10
130;5;58;2021-01-12
131;5;24;2021-01-06
131;5;68;2021-01-08
131;6;9;2021-01-09
131;5;27;2021-01-10
131;6;80;2021-01-12
132;6;36;2021-01-06
132;6;3;2021-01-08
132;6;4;2021-01-09
132;6;46;2021-01-10
132;5;48;2021-01-12
133;6;93;2021-01-06
133;5;92;2021-01-08
133;5;76;2021-01-09
133;5;11;2021-01-10
133;6;58;2021-01-12
134;6;54;2021-01-06
134;5;81;2021-01-08
134;6;3;2021-01-09
134;5;99;2021-01-10
134;5;38;2021-01-12
135;6;33;2021-01-06
135;5;38;2021-01-08
135;6;55;2021-01-09
135;5;30;2021-01-10
135;5;22;2021-01-12
136;6;51;2021-01-06
136;6;35;2021-01-08
136;6;12;2021-01-09
136;5;6;2021-01-10
136;5;18;2021-01-12
137;5;27;2021-01-06
137;5;83;2021-01-08
137;5;23;2021-01-09
137;6;87;2021-01-10
137;5;42;2021-01-12
138;6;33;2021-01-06
138;5;91;2021-01-08
138;5;83;2021-01-09
138;5;42;2021-01-10
138;5;13;2021-01-12
139;6;73;2021-01-06
139;5;100;2021-01-08
139;5;58;2021-01-09
139;6;5;2021-01-10
139;5;8;2021-01-12
140;6;33;2021-01-06
140;6;32;2021-01-08
140;6;35;2021-01-09
140;5;6;2021-01-10
140;6;15;2021-01-12
141;6;76;2021-01-06
141;6;48;2021-01-08
141;6;55;2021-01-09
141;6;49;2021-01-10
141;6;23;2021-01-12
142;6;60;2021-01-06
142;6;28;2021-01-08
142;5;57;2021-01-09
142;5;59;2021-01-10
142;5;55;2021-01-12
143;6;86;2021-01-06
143;5;43;2021-01-08
143;5;32;2021-01-09
143;5;82;2021-01-10
143;5;16;2021-01-12
144;6;64;2021-01-06
144;5;17;2021-01-08
144;5;8;2021-01-09
144;5;29;2021-01-10
144;5;29;2021-01-12
145;6;32;2021-01-06
145;5;14;2021-01-08
145;6;4;2021-01-09
145;5;67;2021-01-10
145;6;21;2021-01-12
146;6;84;2021-01-06
146;5;16;2021-01-08
146;6;57;2021-01-09
146;6;41;2021-01-10
146;6;88;2021-01-12
147;6;27;2021-01-06
147;6;89;2021-01-08
147;6;11;2021-01-09
147;5;97;2021-01-10
147;6;52;2021-01-12
148;6;46;2021-01-06
148;6;63;2021-01-08
148;5;54;2021-01-09
148;6;89;2021-01-10
148;5;13;2021-01-12
149;6;30;2021-01-06
149;6;52;2021-01-08
149;6;42;2021-01-09
149;5;52;2021-01-10
149;6;54;2021-01-12
150;5;52;2021-01-06
150;5;83;2021-01-08
150;6;71;2021-01-09
150;5;76;2021-01-10
150;5;23;2021-01-12
151;5;76;2021-01-06
151;6;89;2021-01-08
151;5;21;2021-01-09
151;6;41;2021-01-10
151;5;52;2021-01-12
152;5;85;2021-01-06
152;5;46;2021-01-08
152;5;84;2021-01-09
152;6;44;2021-01-10
152;5;93;2021-01-12
153;5;17;2021-01-06
153;6;11;2021-01-08
153;5;59;2021-01-09
153;5;18;2021-01-10
153;6;48;2021-01-12
154;5;52;2021-01-06
154;5;75;2021-01-08
154;5;96;2021-01-09
154;5;27;2021-01-10
154;5;37;2021-01-12
155;6;13;2021-01-06
155;5;44;2021-01-08
155;5;2;2021-01-09
155;5;52;2021-01-10
155;5;62;2021-01-12
156;5;42;2021-01-06
156;6;8;2021-01-08
156;5;43;2021-01-09
156;6;78;2021-01-10
156;5;66;2021-01-12
157;5;73;2021-01-06
157;5;83;2021-01-08
157;5;5;2021-01-09
157;5;86;2021-01-10
157;5;25;2021-01-12
158;5;13;2021-01-06
158;5;74;2021-01-08
158;5;14;2021-01-09
158;5;7;2021-01-10
158;5;54;2021-01-12
159;6;63;2021-01-06
159;5;52;2021-01-08
159;6;64;2021-01-09
159;5;22;2021-01-10
159;6;9;2021-01-12
160;6;4;2021-01-06
160;6;100;2021-01-08
160;5;66;2021-01-09
160;5;100;2021-01-10
160;5;49;2021-01-12
161;6;46;2021-01-06
161;5;54;2021-01-08
161;6;24;2021-01-09
161;5;19;2021-01-10
161;6;25;2021-01-12
162;6;88;2021-01-06
162;6;98;2021-01-08
162;5;60;2021-01-09
162;6;2;2021-01-10
162;6;97;2021-01-12
163;6;30;2021-01-06
163;5;16;2021-01-08
163;6;25;2021-01-09
163;6;83;2021-01-10
163;6;36;2021-01-12
164;6;57;2021-01-06
164;5;26;2021-01-08
164;6;25;2021-01-09
164;6;98;2021-01-10
164;6;95;2021-01-12
165;5;72;2021-01-06
165;6;46;2021-01-08
165;6;52;2021-01-09
165;5;70;2021-01-10
165;5;45;2021-01-12
166;6;70;2021-01-06
166;6;1;2021-01-08
166;6;35;2021-01-09
166;6;12;2021-01-10
166;5;40;2021-01-12
167;5;3;2021-01-06
167;5;42;2021-01-08
167;6;92;2021-01-09
167;6;64;2021-01-10
167;6;42;2021-01-12
168;5;83;2021-01-06
168;5;31;2021-01-08
168;5;69;2021-01-09
168;5;91;2021-01-10
168;5;66;2021-01-12
169;5;34;2021-01-06
169;5;69;2021-01-08
169;6;1;2021-01-09
169;5;25;2021-01-10
169;5;49;2021-01-12
170;6;77;2021-01-06
170;6;82;2021-01-08
170;5;14;2021-01-09
170;5;99;2021-01-10
170;5;8;2021-01-12
171;6;66;2021-01-06
171;5;4;2021-01-08
171;6;91;2021-01-09
171;6;40;2021-01-10
171;6;54;2021-01-12
172;5;46;2021-01-06
172;5;65;2021-01-08
172;6;11;2021-01-09
172;5;11;2021-01-10
172;5;94;2021-01-12
173;5;78;2021-01-06
173;5;95;2021-01-08
173;6;93;2021-01-09
173;5;43;2021-01-10
173;5;1;2021-01-12
174;6;63;2021-01-06
174;6;85;2021-01-08
174;5;83;2021-01-09
174;6;27;2021-01-10
174;6;37;2021-01-12
175;5;2;2021-01-06
175;5;80;2021-01-08
175;5;38;2021-01-09
175;5;25;2021-01-10
175;5;53;2021-01-12
176;5;34;2021-01-06
176;5;75;2021-01-08
176;6;93;2021-01-09
176;6;62;2021-01-10
176;5;28;2021-01-12
177;6;52;2021-01-06
177;5;60;2021-01-08
177;5;54;2021-01-09
177;6;93;2021-01-10
177;6;79;2021-01-12
178;5;90;2021-01-06
178;6;97;2021-01-08
178;6;80;2021-01-09
178;5;73;2021-01-10
178;5;4;2021-01-12
179;6;97;2021-01-06
179;6;38;2021-01-08
179;5;98;2021-01-09
179;6;57;2021-01-10
179;6;68;2021-01-12
180;5;60;2021-01-06
180;6;10;2021-01-08
180;6;76;2021-01-09
180;5;10;2021-01-10
180;6;26;2021-01-12
181;6;54;2021-01-06
181;6;73;2021-01-08
181;5;99;2021-01-09
181;6;59;2021-01-10
181;5;93;2021-01-12
182;5;11;2021-01-06
182;5;30;2021-01-08
182;6;73;2021-01-09
182;5;30;2021-01-10
182;6;33;2021-01-12
183;6;50;2021-01-06
183;5;7;2021-01-08
183;5;96;2021-01-09
183;5;51;2021-01-10
183;5;78;2021-01-12
184;6;89;2021-01-06
184;5;28;2021-01-08
184;6;86;2021-01-09
184;5;30;2021-01-10
184;6;22;2021-01-12
185;5;97;2021-01-06
185;5;53;2021-01-08
185;6;100;2021-01-09
185;5;18;2021-01-10
185;5;55;2021-01-12
186;6;30;2021-01-06
186;5;90;2021-01-08
186;6;75;2021-01-09
186;6;1;2021-01-10
186;6;23;2021-01-12
187;5;26;2021-01-06
187;5;91;2021-01-08
187;6;48;2021-01-09
187;5;74;2021-01-10
187;5;50;2021-01-12
188;5;35;2021-01-06
188;5;33;2021-01-08
188;6;40;2021-01-09
188;6;64;2021-01-10
188;5;42;2021-01-12
189;6;31;2021-01-06
189;5;49;2021-01-08
189;5;14;2021-01-09
189;5;9;2021-01-10
189;5;85;2021-01-12
190;6;29;2021-01-06
190;6;50;2021-01-08
190;6;80;2021-01-09
190;6;2;2021-01-10
190;6;13;2021-01-12
191;5;46;2021-01-06
191;6;98;2021-01-08
191;6;71;2021-01-09
191;5;44;2021-01-10
191;5;73;2021-01-12
192;6;82;2021-01-06
192;6;29;2021-01-08
192;6;10;2021-01-09
192;6;2;2021-01-10
192;6;62;2021-01-12
193;5;20;2021-01-06
193;5;61;2021-01-08
193;5;93;2021-01-09
193;5;42;2021-01-10
193;6;74;2021-01-12
194;6;32;2021-01-06
194;6;18;2021-01-08
194;6;12;2021-01-09
194;6;67;2021-01-10
194;6;28;2021-01-12
195;5;54;2021-01-06
195;6;87;2021-01-08
195;5;57;2021-01-09
195;5;18;2021-01-10
195;6;2;2021-01-12
196;5;7;2021-01-06
196;6;27;2021-01-08
196;5;91;2021-01-09
196;5;80;2021-01-10
196;6;58;2021-01-12
197;5;69;2021-01-06
197;6;80;2021-01-08
197;6;25;2021-01-09
197;6;47;2021-01-10
197;5;55;2021-01-12
198;5;2;2021-01-06
198;6;19;2021-01-08
198;6;80;2021-01-09
198;6;1;2021-01-10
198;5;25;2021-01-12
199;6;29;2021-01-06
199;5;10;2021-01-08
199;6;51;2021-01-09
199;6;72;2021-01-10
199;6;36;2021-01-12
200;6;22;2021-01-06
200;5;3;2021-01-08
200;5;52;2021-01-09
200;6;28;2021-01-10
200;5;67;2021-01-12
201;6;63;2021-01-06
201;5;11;2021-01-08
201;5;98;2021-01-09
201;6;100;2021-01-10
201;6;81;2021-01-12
202;6;14;2021-01-06
202;5;42;2021-01-08
202;5;30;2021-01-09
202;5;98;2021-01-10
202;6;51;2021-01-12
203;6;19;2021-01-06
203;5;30;2021-01-08
203;5;9;2021-01-09
203;6;92;2021-01-10
203;5;42;2021-01-12
204;5;45;2021-01-06
204;6;24;2021-01-08
204;5;51;2021-01-09
204;6;60;2021-01-10
204;6;56;2021-01-12
205;5;13;2021-01-06
205;5;52;2021-01-08
205;5;67;2021-01-09
205;6;38;2021-01-10
205;6;63;2021-01-12
206;5;2;2021-01-06
206;6;78;2021-01-08
206;5;45;2021-01-09
206;6;15;2021-01-10
206;5;88;2021-01-12
207;6;47;2021-01-06
207;6;65;2021-01-08
207;6;27;2021-01-09
207;5;47;2021-01-10
207;6;25;2021-01-12
208;5;33;2021-01-06
208;6;96;2021-01-08
208;6;19;2021-01-09
208;5;41;2021-01-10
208;5;3;2021-01-12
209;6;20;2021-01-06
209;5;79;2021-01-08
209;6;68;2021-01-09
209;6;64;2021-01-10
209;6;24;2021-01-12
210;5;19;2021-01-06
210;6;82;2021-01-08
210;5;89;2021-01-09
210;5;81;2021-01-10
210;5;88;2021-01-12
211;6;2;2021-01-06
211;6;80;2021-01-08
211;6;30;2021-01-09
211;5;41;2021-01-10
211;5;38;2021-01-12
212;5;21;2021-01-06
212;6;3;2021-01-08
212;6;72;2021-01-09
212;5;39;2021-01-10
212;6;17;2021-01-12
213;5;29;2021-01-06
213;6;15;2021-01-08
213;5;81;2021-01-09
213;5;90;2021-01-10
213;5;60;2021-01-12
214;5;36;2021-01-06
214;5;74;2021-01-08
214;6;22;2021-01-09
214;6;67;2021-01-10
214;5;52;2021-01-12
215;5;90;2021-01-06
215;6;50;2021-01-08
