participante_id;pg1_id;uds_pg1;fecha_resultado
16;4;79;2021-01-10
16;4;17;2021-01-12
17;4;15;2021-01-06
17;3;67;2021-01-08
17;4;35;2021-01-09
17;4;35;2021-01-10
17;4;66;2021-01-12
18;3;73;2021-01-06
18;3;37;2021-01-08
18;3;73;2021-01-09
18;3;55;2021-01-10
18;3;71;2021-01-12
19;4;37;2021-01-06
19;3;87;2021-01-08
19;3;46;2021-01-09
19;4;5;2021-01-10
19;4;64;2021-01-12
20;4;2;2021-01-06
20;3;50;2021-01-08
20;3;70;2021-01-09
20;4;58;2021-01-10
20;4;18;2021-01-12
21;4;35;2021-01-06
21;4;48;2021-01-08
21;3;62;2021-01-09
21;4;44;2021-01-10
21;3;58;2021-01-12
22;4;25;2021-01-06
22;3;13;2021-01-08
22;3;34;2021-01-09
22;4;6;2021-01-10
22;3;47;2021-01-12
23;4;24;2021-01-06
23;4;79;2021-01-08
23;4;90;2021-01-09
23;4;40;2021-01-10
23;4;28;2021-01-12
24;3;8;2021-01-06
24;3;28;2021-01-08
24;3;43;2021-01-09
24;4;83;2021-01-10
24;3;42;2021-01-12
25;3;35;2021-01-06
25;4;3;2021-01-08
25;3;33;2021-01-09
25;3;88;2021-01-10
25;3;8;2021-01-12
26;3;60;2021-01-06
26;4;85;2021-01-08
26;3;86;2021-01-09
26;3;15;2021-01-10
26;4;72;2021-01-12
27;3;100;2021-01-06
27;3;18;2021-01-08
27;3;75;2021-01-09
27;4;29;2021-01-10
27;3;10;2021-01-12
28;3;4;2021-01-06
28;4;2;2021-01-08
28;4;10;2021-01-09
28;3;31;2021-01-10
28;4;90;2021-01-12
29;4;92;2021-01-06
29;3;9;2021-01-08
29;3;46;2021-01-09
29;4;86;2021-01-10
29;4;95;2021-01-12
30;3;45;2021-01-06
30;4;81;2021-01-08
30;4;13;2021-01-09
30;3;85;2021-01-10
30;3;42;2021-01-12
31;3;47;2021-01-06
31;3;22;2021-01-08
31;4;85;2021-01-09
31;3;86;2021-01-10
31;3;9;2021-01-12
32;3;80;2021-01-06
32;3;48;2021-01-08
32;4;79;2021-01-09
32;4;13;2021-01-10
32;3;79;2021-01-12
33;3;54;2021-01-06
33;3;12;2021-01-08
33;4;20;2021-01-09
33;4;77;2021-01-10
33;3;97;2021-01-12
34;3;81;2021-01-06
34;4;92;2021-01-08
34;4;72;2021-01-09
34;3;56;2021-01-10
34;3;92;2021-01-12
35;3;99;2021-01-06
35;3;23;2021-01-08
35;4;35;2021-01-09
35;4;98;2021-01-10
35;3;29;2021-01-12
36;4;36;2021-01-06
36;4;37;2021-01-08
36;3;73;2021-01-09
36;3;29;2021-01-10
36;3;95;2021-01-12
37;4;62;2021-01-06
37;3;74;2021-01-08
37;4;83;2021-01-09
37;3;51;2021-01-10
37;3;36;2021-01-12
38;4;77;2021-01-06
38;4;58;2021-01-08
38;4;28;2021-01-09
38;3;59;2021-01-10
38;4;28;2021-01-12
39;4;74;2021-01-06
39;3;31;2021-01-08
39;3;72;2021-01-09
39;3;45;2021-01-10
39;3;67;2021-01-12
40;4;19;2021-01-06
40;4;27;2021-01-08
40;4;23;2021-01-09
40;3;56;2021-01-10
40;3;29;2021-01-12
41;3;80;2021-01-06
41;3;60;2021-01-08
41;4;48;2021-01-09
41;3;20;2021-01-10
41;4;24;2021-01-12
42;4;100;2021-01-06
42;4;42;2021-01-08
42;3;57;2021-01-09
42;4;77;2021-01-10
42;3;83;2021-01-12
43;4;45;2021-01-06
43;4;1;2021-01-08
43;4;77;2021-01-09
43;3;34;2021-01-10
43;3;51;2021-01-12
44;4;10;2021-01-06
44;3;75;2021-01-08
44;3;84;2021-01-09
44;4;68;2021-01-10
44;3;94;2021-01-12
45;4;94;2021-01-06
45;4;55;2021-01-08
45;4;95;2021-01-09
45;4;48;2021-01-10
45;4;77;2021-01-12
46;4;6;2021-01-06
46;4;77;2021-01-08
46;3;88;2021-01-09
46;3;59;2021-01-10
46;4;51;2021-01-12
47;4;91;2021-01-06
47;4;65;2021-01-08
47;3;37;2021-01-09
47;3;7;2021-01-10
47;4;58;2021-01-12
48;4;51;2021-01-06
48;3;60;2021-01-08
48;3;39;2021-01-09
48;4;51;2021-01-10
48;3;62;2021-01-12
49;3;41;2021-01-06
49;4;93;2021-01-08
49;3;99;2021-01-09
49;3;49;2021-01-10
49;3;93;2021-01-12
50;4;62;2021-01-06
50;3;7;2021-01-08
50;4;72;2021-01-09
50;3;53;2021-01-10
50;4;25;2021-01-12
51;4;65;2021-01-06
51;4;81;2021-01-08
51;4;5;2021-01-09
51;4;43;2021-01-10
51;3;27;2021-01-12
52;4;93;2021-01-06
52;3;100;2021-01-08
52;4;98;2021-01-09
52;3;98;2021-01-10
52;4;14;2021-01-12
53;3;74;2021-01-06
53;3;68;2021-01-08
53;3;89;2021-01-09
53;3;88;2021-01-10
53;4;36;2021-01-12
54;3;46;2021-01-06
54;3;27;2021-01-08
54;4;29;2021-01-09
54;4;43;2021-01-10
54;3;15;2021-01-12
55;4;88;2021-01-06
55;3;10;2021-01-08
55;4;54;2021-01-09
55;3;93;2021-01-10
55;3;19;2021-01-12
56;4;23;2021-01-06
56;4;68;2021-01-08
56;3;42;2021-01-09
56;4;14;2021-01-10
56;3;16;2021-01-12
57;3;11;2021-01-06
57;4;64;2021-01-08
57;4;48;2021-01-09
57;4;74;2021-01-10
57;4;18;2021-01-12
58;3;90;2021-01-06
58;3;22;2021-01-08
58;3;50;2021-01-09
58;3;57;2021-01-10
58;4;91;2021-01-12
59;3;33;2021-01-06
59;4;25;2021-01-08
59;4;59;2021-01-09
59;4;90;2021-01-10
59;3;93;2021-01-12
60;3;11;2021-01-06
60;4;18;2021-01-08
60;3;22;2021-01-09
60;3;88;2021-01-10
60;4;81;2021-01-12
61;3;81;2021-01-06
61;3;25;2021-01-08
61;4;94;2021-01-09
61;4;90;2021-01-10
61;4;7;2021-01-12
62;3;22;2021-01-06
62;4;88;2021-01-08
62;3;5;2021-01-09
62;3;30;2021-01-10
62;3;35;2021-01-12
63;3;22;2021-01-06
63;4;58;2021-01-08
63;3;100;2021-01-09
63;4;45;2021-01-10
63;4;29;2021-01-12
64;3;19;2021-01-06
64;4;10;2021-01-08
64;4;19;2021-01-09
64;4;72;2021-01-10
64;4;11;2021-01-12
65;3;16;2021-01-06
65;4;40;2021-01-08
65;4;36;2021-01-09
65;3;49;2021-01-10
65;4;96;2021-01-12
66;4;82;2021-01-06
66;3;24;2021-01-08
66;3;72;2021-01-09
66;4;77;2021-01-10
66;3;86;2021-01-12
67;4;89;2021-01-06
67;3;92;2021-01-08
67;3;96;2021-01-09
67;4;3;2021-01-10
67;4;54;2021-01-12
68;4;45;2021-01-06
68;4;82;2021-01-08
68;3;52;2021-01-09
68;3;32;2021-01-10
68;4;89;2021-01-12
69;3;90;2021-01-06
69;4;6;2021-01-08
69;3;17;2021-01-09
69;4;16;2021-01-10
69;3;56;2021-01-12
70;4;72;2021-01-06
70;3;12;2021-01-08
70;3;94;2021-01-09
70;4;59;2021-01-10
70;3;9;2021-01-12
71;3;67;2021-01-06
71;3;90;2021-01-08
71;3;51;2021-01-09
71;4;29;2021-01-10
71;4;32;2021-01-12
72;4;73;2021-01-06
72;3;93;2021-01-08
72;4;9;2021-01-09
72;4;57;2021-01-10
72;3;9;2021-01-12
73;4;92;2021-01-06
73;4;36;2021-01-08
73;4;53;2021-01-09
73;4;69;2021-01-10
73;3;30;2021-01-12
74;3;20;2021-01-06
74;3;8;2021-01-08
74;4;87;2021-01-09
74;3;75;2021-01-10
74;4;52;2021-01-12
75;4;83;2021-01-06
75;3;65;2021-01-08
75;4;68;2021-01-09
75;3;7;2021-01-10
75;4;7;2021-01-12
76;4;74;2021-01-06
76;3;63;2021-01-08
76;3;71;2021-01-09
76;3;99;2021-01-10
76;3;97;2021-01-12
77;4;4;2021-01-06
77;4;66;2021-01-08
77;3;89;2021-01-09
77;3;6;2021-01-10
77;3;12;2021-01-12
78;4;42;2021-01-06
78;3;17;2021-01-08
78;3;66;2021-01-09
78;4;7;2021-01-10
78;3;60;2021-01-12
79;3;29;2021-01-06
79;4;41;2021-01-08
79;3;59;2021-01-09
79;4;24;2021-01-10
79;4;29;2021-01-12
80;3;99;2021-01-06
80;4;66;2021-01-08
80;4;9;2021-01-09
80;3;82;2021-01-10
80;4;40;2021-01-12
81;3;42;2021-01-06
81;3;47;2021-01-08
81;4;19;2021-01-09
81;3;90;2021-01-10
81;4;85;2021-01-12
82;4;16;2021-01-06
82;3;97;2021-01-08
82;4;71;2021-01-09
82;3;85;2021-01-10
82;3;21;2021-01-12
83;3;69;2021-01-06
83;3;49;2021-01-08
83;4;57;2021-01-09
83;4;56;2021-01-10
83;3;24;2021-01-12
84;4;61;2021-01-06
84;4;90;2021-01-08
84;4;77;2021-01-09
84;3;82;2021-01-10
84;3;64;2021-01-12
85;3;47;2021-01-06
85;4;11;2021-01-08
85;4;52;2021-01-09
85;4;96;2021-01-10
85;4;34;2021-01-12
86;4;16;2021-01-06
86;4;51;2021-01-08
86;4;55;2021-01-09
86;4;27;2021-01-10
86;3;70;2021-01-12
87;4;86;2021-01-06
87;3;28;2021-01-08
87;3;71;2021-01-09
87;3;30;2021-01-10
87;3;5;2021-01-12
88;3;24;2021-01-06
88;3;27;2021-01-08
88;4;68;2021-01-09
88;3;76;2021-01-10
88;3;5;2021-01-12
89;3;44;2021-01-06
89;3;46;2021-01-08
89;3;14;2021-01-09
89;3;36;2021-01-10
89;3;22;2021-01-12
90;4;25;2021-01-06
90;3;88;2021-01-08
90;4;59;2021-01-09
90;4;30;2021-01-10
90;4;49;2021-01-12
91;3;88;2021-01-06
91;4;4;2021-01-08
91;3;26;2021-01-09
91;4;91;2021-01-10
91;4;3;2021-01-12
92;4;29;2021-01-06
92;4;25;2021-01-08
92;3;98;2021-01-09
92;3;11;2021-01-10
92;3;12;2021-01-12
93;3;32;2021-01-06
93;3;82;2021-01-08
93;3;6;2021-01-09
93;4;14;2021-01-10
93;4;37;2021-01-12
94;3;45;2021-01-06
94;4;74;2021-01-08
94;4;60;2021-01-09
94;3;37;2021-01-10
94;3;16;2021-01-12
95;3;14;2021-01-06
95;4;76;2021-01-08
95;4;9;2021-01-09
95;3;69;2021-01-10
95;3;40;2021-01-12
96;3;4;2021-01-06
96;3;94;2021-01-08
96;4;80;2021-01-09
96;3;74;2021-01-10
96;4;19;2021-01-12
97;4;85;2021-01-06
97;3;31;2021-01-08
97;4;19;2021-01-09
97;3;7;2021-01-10
97;4;42;2021-01-12
98;3;30;2021-01-06
98;4;54;2021-01-08
98;4;65;2021-01-09
98;3;51;2021-01-10
98;3;35;2021-01-12
99;4;13;2021-01-06
99;3;1;2021-01-08
99;3;10;2021-01-09
99;3;10;2021-01-10
99;3;72;2021-01-12
100;3;92;2021-01-06
100;3;39;2021-01-08
100;3;12;2021-01-09
100;4;53;2021-01-10
100;4;29;2021-01-12
101;3;44;2021-01-06
101;3;3;2021-01-08
101;4;8;2021-01-09
101;3;31;2021-01-10
101;3;44;2021-01-12
102;4;67;2021-01-06
102;4;25;2021-01-08
102;4;1;2021-01-09
102;4;30;2021-01-10
102;4;85;2021-01-12
103;4;43;2021-01-06
103;3;10;2021-01-08
103;4;7;2021-01-09
103;4;25;2021-01-10
103;3;17;2021-01-12
104;4;15;2021-01-06
104;3;56;2021-01-08
104;4;66;2021-01-09
104;3;77;2021-01-10
104;3;100;2021-01-12
105;3;78;2021-01-06
105;4;7;2021-01-08
105;3;98;2021-01-09
105;4;91;2021-01-10
105;4;22;2021-01-12
106;3;15;2021-01-06
106;4;73;2021-01-08
106;4;84;2021-01-09
106;3;85;2021-01-10
106;3;49;2021-01-12
107;3;64;2021-01-06
107;4;94;2021-01-08
107;3;96;2021-01-09
107;4;8;2021-01-10
107;3;4;2021-01-12
108;4;1;2021-01-06
108;4;42;2021-01-08
108;3;34;2021-01-09
108;3;65;2021-01-10
108;3;24;2021-01-12
109;4;46;2021-01-06
109;4;96;2021-01-08
109;3;39;2021-01-09
109;3;24;2021-01-10
109;4;47;2021-01-12
110;4;48;2021-01-06
110;4;7;2021-01-08
110;3;17;2021-01-09
110;3;73;2021-01-10
110;3;38;2021-01-12
111;3;43;2021-01-06
111;3;56;2021-01-08
111;3;80;2021-01-09
111;3;95;2021-01-10
111;4;89;2021-01-12
112;4;90;2021-01-06
112;4;34;2021-01-08
112;3;95;2021-01-09
112;4;35;2021-01-10
112;3;88;2021-01-12
113;4;96;2021-01-06
113;4;41;2021-01-08
113;4;91;2021-01-09
113;4;63;2021-01-10
113;4;11;2021-01-12
114;3;68;2021-01-06
114;3;80;2021-01-08
114;3;89;2021-01-09
114;4;55;2021-01-10
114;4;83;2021-01-12
115;4;15;2021-01-06
115;4;87;2021-01-08
115;4;70;2021-01-09
115;3;81;2021-01-10
115;3;32;2021-01-12
116;3;57;2021-01-06
116;4;67;2021-01-08
116;4;26;2021-01-09
116;3;42;2021-01-10
116;3;97;2021-01-12
117;4;63;2021-01-06
117;3;10;2021-01-08
117;3;38;2021-01-09
117;3;14;2021-01-10
117;3;36;2021-01-12
118;4;10;2021-01-06
118;3;45;2021-01-08
118;4;92;2021-01-09
118;4;22;2021-01-10
118;4;97;2021-01-12
119;3;4;2021-01-06
119;3;63;2021-01-08
119;4;18;2021-01-09
119;3;18;2021-01-10
119;3;38;2021-01-12
120;4;87;2021-01-06
120;3;50;2021-01-08
120;4;63;2021-01-09
120;4;85;2021-01-10
120;3;19;2021-01-12
121;4;92;2021-01-06
121;3;81;2021-01-08
121;3;73;2021-01-09
121;3;38;2021-01-10
121;3;26;2021-01-12
122;3;67;2021-01-06
122;4;26;2021-01-08
122;3;47;2021-01-09
122;3;60;2021-01-10
122;3;42;2021-01-12
123;3;11;2021-01-06
123;3;23;2021-01-08
123;4;91;2021-01-09
123;3;82;2021-01-10
123;4;97;2021-01-12
124;3;28;2021-01-06
124;3;19;2021-01-08
124;3;69;2021-01-09
124;3;89;2021-01-10
124;3;97;2021-01-12
125;4;90;2021-01-06
125;4;42;2021-01-08
125;4;51;2021-01-09
125;4;60;2021-01-10
125;3;78;2021-01-12
126;3;77;2021-01-06
126;3;83;2021-01-08
126;3;53;2021-01-09
126;3;52;2021-01-10
126;4;52;2021-01-12
127;4;75;2021-01-06
127;4;44;2021-01-08
127;3;22;2021-01-09
127;4;78;2021-01-10
127;4;9;2021-01-12
128;4;34;2021-01-06
128;3;26;2021-01-08
128;3;21;2021-01-09
128;4;68;2021-01-10
128;3;34;2021-01-12
129;4;4;2021-01-06
129;4;43;2021-01-08
129;3;44;2021-01-09
129;4;70;2021-01-10
129;3;99;2021-01-12
130;3;38;2021-01-06
130;3;27;2021-01-08
130;3;19;2021-01-09
130;3;24;2021-01-10
130;4;33;2021-01-12
131;3;65;2021-01-06
131;3;50;2021-01-08
131;4;3;2021-01-09
131;4;44;2021-01-10
131;3;36;2021-01-12
132;3;78;2021-01-06
132;4;89;2021-01-08
132;3;45;2021-01-09
132;3;18;2021-01-10
132;4;4;2021-01-12
133;3;75;2021-01-06
133;4;79;2021-01-08
133;4;16;2021-01-09
133;4;61;2021-01-10
133;4;91;2021-01-12
134;3;4;2021-01-06
134;3;5;2021-01-08
134;3;4;2021-01-09
134;4;69;2021-01-10
134;4;94;2021-01-12
135;4;30;2021-01-06
135;3;31;2021-01-08
135;3;31;2021-01-09
135;4;81;2021-01-10
135;3;63;2021-01-12
136;3;15;2021-01-06
136;4;81;2021-01-08
136;3;31;2021-01-09
136;4;84;2021-01-10
136;4;27;2021-01-12
137;4;88;2021-01-06
137;4;59;2021-01-08
137;3;14;2021-01-09
137;4;44;2021-01-10
137;4;50;2021-01-12
138;3;92;2021-01-06
138;4;70;2021-01-08
138;3;79;2021-01-09
138;4;97;2021-01-10
138;4;17;2021-01-12
139;4;98;2021-01-06
139;4;36;2021-01-08
139;4;76;2021-01-09
139;3;2;2021-01-10
139;4;42;2021-01-12
140;4;14;2021-01-06
140;4;25;2021-01-08
140;3;7;2021-01-09
140;4;4;2021-01-10
140;3;85;2021-01-12
141;3;97;2021-01-06
141;4;63;2021-01-08
141;4;83;2021-01-09
141;4;17;2021-01-10
141;3;29;2021-01-12
142;4;31;2021-01-06
142;3;98;2021-01-08
142;3;30;2021-01-09
142;3;45;2021-01-10
142;4;60;2021-01-12
143;4;27;2021-01-06
143;3;88;2021-01-08
143;3;41;2021-01-09
143;3;32;2021-01-10
143;3;61;2021-01-12
144;4;45;2021-01-06
144;3;35;2021-01-08
144;3;95;2021-01-09
144;4;20;2021-01-10
144;4;37;2021-01-12
145;4;45;2021-01-06
145;3;41;2021-01-08
145;4;53;2021-01-09
145;4;2;2021-01-10
145;3;95;2021-01-12
146;3;43;2021-01-06
146;4;35;2021-01-08
146;4;69;2021-01-09
146;3;43;2021-01-10
146;3;90;2021-01-12
147;3;41;2021-01-06
147;3;85;2021-01-08
147;3;26;2021-01-09
147;3;54;2021-01-10
147;3;1;2021-01-12
148;3;70;2021-01-06
148;4;97;2021-01-08
148;3;27;2021-01-09
148;3;3;2021-01-10
148;3;96;2021-01-12
149;3;44;2021-01-06
149;4;29;2021-01-08
149;4;30;2021-01-09
149;4;3;2021-01-10
149;4;8;2021-01-12
150;3;87;2021-01-06
150;3;24;2021-01-08
150;3;97;2021-01-09
150;4;93;2021-01-10
150;3;80;2021-01-12
151;4;54;2021-01-06
151;4;48;2021-01-08
151;4;69;2021-01-09
151;3;92;2021-01-10
151;3;29;2021-01-12
152;4;7;2021-01-06
152;4;46;2021-01-08
152;3;34;2021-01-09
152;4;45;2021-01-10
152;4;74;2021-01-12
153;4;31;2021-01-06
153;4;75;2021-01-08
153;4;51;2021-01-09
153;3;52;2021-01-10
153;4;76;2021-01-12
154;4;3;2021-01-06
154;4;84;2021-01-08
154;3;90;2021-01-09
154;3;4;2021-01-10
154;4;100;2021-01-12
155;3;41;2021-01-06
155;4;21;2021-01-08
155;4;100;2021-01-09
155;3;36;2021-01-10
155;4;26;2021-01-12
156;4;33;2021-01-06
156;3;90;2021-01-08
156;4;14;2021-01-09
156;3;82;2021-01-10
156;4;30;2021-01-12
157;4;63;2021-01-06
157;4;92;2021-01-08
157;4;44;2021-01-09
157;3;27;2021-01-10
157;4;24;2021-01-12
158;4;41;2021-01-06
158;3;46;2021-01-08
158;4;35;2021-01-09
158;3;29;2021-01-10
158;3;44;2021-01-12
159;4;64;2021-01-06
159;3;31;2021-01-08
159;3;35;2021-01-09
159;4;44;2021-01-10
159;4;93;2021-01-12
160;4;29;2021-01-06
160;3;14;2021-01-08
160;4;71;2021-01-09
160;3;32;2021-01-10
160;4;8;2021-01-12
161;3;58;2021-01-06
161;3;80;2021-01-08
161;4;71;2021-01-09
161;3;59;2021-01-10
161;4;79;2021-01-12
162;3;87;2021-01-06
162;3;73;2021-01-08
162;3;3;2021-01-09
162;3;41;2021-01-10
162;4;54;2021-01-12
163;3;4;2021-01-06
163;3;74;2021-01-08
163;4;68;2021-01-09
163;3;25;2021-01-10
163;4;58;2021-01-12
164;3;34;2021-01-06
164;3;99;2021-01-08
164;4;64;2021-01-09
164;4;67;2021-01-10
164;4;96;2021-01-12
165;3;30;2021-01-06
165;4;81;2021-01-08
165;3;72;2021-01-09
165;4;1;2021-01-10
165;3;5;2021-01-12
166;3;46;2021-01-06
166;3;6;2021-01-08
166;4;14;2021-01-09
166;4;65;2021-01-10
166;3;100;2021-01-12
167;3;30;2021-01-06
167;4;18;2021-01-08
167;4;6;2021-01-09
167;3;9;2021-01-10
167;3;41;2021-01-12
168;4;5;2021-01-06
168;3;47;2021-01-08
168;3;88;2021-01-09
168;3;92;2021-01-10
168;4;7;2021-01-12
169;3;98;2021-01-06
169;3;86;2021-01-08
169;3;38;2021-01-09
169;4;21;2021-01-10
169;3;13;2021-01-12
170;3;69;2021-01-06
170;3;77;2021-01-08
170;3;34;2021-01-09
170;4;84;2021-01-10
170;3;52;2021-01-12
171;4;75;2021-01-06
171;3;70;2021-01-08
171;3;15;2021-01-09
171;3;45;2021-01-10
171;4;2;2021-01-12
172;3;89;2021-01-06
172;3;93;2021-01-08
172;4;50;2021-01-09
172;3;26;2021-01-10
172;4;67;2021-01-12
173;3;70;2021-01-06
173;3;71;2021-01-08
173;4;5;2021-01-09
173;4;94;2021-01-10
173;3;20;2021-01-12
174;4;27;2021-01-06
174;4;58;2021-01-08
174;3;85;2021-01-09
174;3;63;2021-01-10
174;4;38;2021-01-12
175;4;86;2021-01-06
175;4;79;2021-01-08
175;4;40;2021-01-09
175;3;13;2021-01-10
175;3;21;2021-01-12
176;4;4;2021-01-06
176;4;88;2021-01-08
176;4;60;2021-01-09
176;4;99;2021-01-10
176;4;53;2021-01-12
177;3;71;2021-01-06
177;3;55;2021-01-08
177;4;42;2021-01-09
177;3;78;2021-01-10
177;4;79;2021-01-12
178;4;68;2021-01-06
178;3;58;2021-01-08
178;4;76;2021-01-09
178;3;64;2021-01-10
178;3;55;2021-01-12
179;3;38;2021-01-06
179;4;83;2021-01-08
179;4;69;2021-01-09
179;4;39;2021-01-10
179;4;19;2021-01-12
180;4;5;2021-01-06
180;4;72;2021-01-08
180;3;90;2021-01-09
180;4;36;2021-01-10
180;3;47;2021-01-12
181;4;94;2021-01-06
181;4;47;2021-01-08
181;4;96;2021-01-09
181;3;53;2021-01-10
181;4;67;2021-01-12
182;3;57;2021-01-06
182;4;23;2021-01-08
182;4;76;2021-01-09
182;3;59;2021-01-10
182;4;35;2021-01-12
183;4;61;2021-01-06
183;3;4;2021-01-08
183;3;71;2021-01-09
183;3;54;2021-01-10
183;3;61;2021-01-12
184;4;33;2021-01-06
184;3;48;2021-01-08
184;3;17;2021-01-09
184;3;73;2021-01-10
184;3;100;2021-01-12
185;3;64;2021-01-06
185;4;29;2021-01-08
185;4;94;2021-01-09
185;4;29;2021-01-10
185;3;17;2021-01-12
186;3;88;2021-01-06
186;3;83;2021-01-08
186;3;22;2021-01-09
186;3;27;2021-01-10
186;3;92;2021-01-12
187;4;12;2021-01-06
187;4;73;2021-01-08
187;4;100;2021-01-09
187;3;95;2021-01-10
187;3;9;2021-01-12
188;4;48;2021-01-06
188;3;2;2021-01-08
188;4;93;2021-01-09
188;4;68;2021-01-10
188;3;2;2021-01-12
189;3;79;2021-01-06
189;4;82;2021-01-08
189;4;18;2021-01-09
189;3;30;2021-01-10
189;3;84;2021-01-12
190;3;46;2021-01-06
190;4;82;2021-01-08
190;4;83;2021-01-09
190;3;51;2021-01-10
190;3;4;2021-01-12
191;4;4;2021-01-06
191;4;45;2021-01-08
191;3;76;2021-01-09
191;3;88;2021-01-10
191;3;61;2021-01-12
192;4;14;2021-01-06
192;3;34;2021-01-08
192;4;74;2021-01-09
192;3;3;2021-01-10
192;4;71;2021-01-12
193;4;27;2021-01-06
193;4;86;2021-01-08
193;4;100;2021-01-09
193;4;53;2021-01-10
193;3;37;2021-01-12
194;4;56;2021-01-06
194;3;95;2021-01-08
194;3;79;2021-01-09
194;3;49;2021-01-10
194;4;59;2021-01-12
195;3;25;2021-01-06
195;3;21;2021-01-08
195;4;65;2021-01-09
195;3;5;2021-01-10
195;3;83;2021-01-12
196;4;80;2021-01-06
196;4;76;2021-01-08
196;4;2;2021-01-09
196;3;64;2021-01-10
196;4;13;2021-01-12
197;3;95;2021-01-06
197;3;71;2021-01-08
197;3;90;2021-01-09
197;3;7;2021-01-10
197;4;72;2021-01-12
198;4;57;2021-01-06
198;3;40;2021-01-08
198;3;68;2021-01-09
198;3;13;2021-01-10
198;3;58;2021-01-12
199;3;48;2021-01-06
199;3;90;2021-01-08
199;3;13;2021-01-09
199;3;88;2021-01-10
199;4;73;2021-01-12
200;4;10;2021-01-06
200;3;20;2021-01-08
200;4;54;2021-01-09
200;4;31;2021-01-10
200;3;63;2021-01-12
201;3;19;2021-01-06
201;4;34;2021-01-08
201;3;1;2021-01-09
201;3;29;2021-01-10
201;3;9;2021-01-12
202;4;45;2021-01-06
202;3;56;2021-01-08
202;3;73;2021-01-09
202;4;39;2021-01-10
202;3;41;2021-01-12
203;4;50;2021-01-06
203;3;11;2021-01-08
203;3;100;2021-01-09
203;3;48;2021-01-10
203;4;51;2021-01-12
204;3;38;2021-01-06
204;4;76;2021-01-08
204;4;24;2021-01-09
204;3;15;2021-01-10
204;3;94;2021-01-12
205;4;14;2021-01-06
205;4;86;2021-01-08
205;4;62;2021-01-09
205;4;20;2021-01-10
205;3;94;2021-01-12
206;3;78;2021-01-06
206;3;2;2021-01-08
206;4;66;2021-01-09
206;4;2;2021-01-10
206;3;70;2021-01-12
207;4;10;2021-01-06
207;4;60;2021-01-08
207;4;66;2021-01-09
207;4;68;2021-01-10
207;3;60;2021-01-12
208;4;39;2021-01-06
208;3;59;2021-01-08
208;4;67;2021-01-09
208;4;80;2021-01-10
208;4;93;2021-01-12
209;3;42;2021-01-06
209;4;15;2021-01-08
209;3;91;2021-01-09
209;3;92;2021-01-10
209;4;5;2021-01-12
210;3;22;2021-01-06
210;3;37;2021-01-08
210;4;58;2021-01-09
210;4;5;2021-01-10
210;3;97;2021-01-12
211;4;76;2021-01-06
211;4;42;2021-01-08
211;3;83;2021-01-09
211;3;59;2021-01-10
211;4;55;2021-01-12
212;3;84;2021-01-06
212;3;66;2021-01-08
212;3;14;2021-01-09
212;4;89;2021-01-10
212;4;9;2021-01-12
213;4;26;2021-01-06
213;4;36;2021-01-08
213;4;90;2021-01-09
213;3;34;2021-01-10
213;4;10;2021-01-12
214;4;1;2021-01-06
214;4;71;2021-01-08
214;4;100;2021-01-09
214;4;41;2021-01-10
214;3;8;2021-01-12
215;3;68;2021-01-06
215;3;80;2021-01-08
