participante_id;pg1_id;uds_pg1;fecha_resultado
29;2;91;2021-01-10
29;2;33;2021-01-12
30;2;84;2021-01-06
30;2;96;2021-01-08
30;1;93;2021-01-09
30;2;28;2021-01-10
30;2;81;2021-01-12
31;2;81;2021-01-06
31;2;100;2021-01-08
31;2;46;2021-01-09
31;1;7;2021-01-10
31;1;60;2021-01-12
32;1;25;2021-01-06
32;1;93;2021-01-08
32;2;23;2021-01-09
32;1;49;2021-01-10
32;1;43;2021-01-12
33;2;74;2021-01-06
33;2;16;2021-01-08
33;1;94;2021-01-09
33;2;12;2021-01-10
33;2;50;2021-01-12
34;2;92;2021-01-06
34;1;62;2021-01-08
34;1;67;2021-01-09
34;1;9;2021-01-10
34;2;74;2021-01-12
35;1;84;2021-01-06
35;1;15;2021-01-08
35;2;75;2021-01-09
35;1;29;2021-01-10
35;1;72;2021-01-12
36;2;53;2021-01-06
36;2;12;2021-01-08
36;1;60;2021-01-09
36;2;15;2021-01-10
36;1;65;2021-01-12
37;2;11;2021-01-06
37;2;46;2021-01-08
37;2;22;2021-01-09
37;1;75;2021-01-10
37;2;61;2021-01-12
38;2;39;2021-01-06
38;1;3;2021-01-08
38;1;98;2021-01-09
38;1;91;2021-01-10
38;2;76;2021-01-12
39;1;76;2021-01-06
39;1;69;2021-01-08
39;1;16;2021-01-09
39;1;80;2021-01-10
39;1;15;2021-01-12
40;1;17;2021-01-06
40;2;95;2021-01-08
40;2;94;2021-01-09
40;1;13;2021-01-10
40;1;35;2021-01-12
41;2;4;2021-01-06
41;2;85;2021-01-08
41;2;44;2021-01-09
41;1;95;2021-01-10
41;2;96;2021-01-12
42;1;52;2021-01-06
42;1;19;2021-01-08
42;1;34;2021-01-09
42;2;92;2021-01-10
42;1;85;2021-01-12
43;1;49;2021-01-06
43;2;96;2021-01-08
43;1;3;2021-01-09
43;1;25;2021-01-10
43;1;73;2021-01-12
44;2;14;2021-01-06
44;2;28;2021-01-08
44;1;67;2021-01-09
44;1;34;2021-01-10
44;2;61;2021-01-12
45;1;71;2021-01-06
45;2;2;2021-01-08
45;1;78;2021-01-09
45;1;96;2021-01-10
45;2;41;2021-01-12
46;1;14;2021-01-06
46;2;99;2021-01-08
46;1;69;2021-01-09
46;1;70;2021-01-10
46;1;18;2021-01-12
47;2;64;2021-01-06
47;1;71;2021-01-08
47;1;9;2021-01-09
47;1;96;2021-01-10
47;1;78;2021-01-12
48;1;62;2021-01-06
48;1;39;2021-01-08
48;2;56;2021-01-09
48;1;81;2021-01-10
48;1;12;2021-01-12
49;2;51;2021-01-06
49;1;16;2021-01-08
49;2;1;2021-01-09
49;2;87;2021-01-10
49;2;7;2021-01-12
50;1;89;2021-01-06
50;1;48;2021-01-08
50;1;34;2021-01-09
50;2;48;2021-01-10
50;1;16;2021-01-12
51;2;79;2021-01-06
51;2;77;2021-01-08
51;1;34;2021-01-09
51;1;43;2021-01-10
51;2;68;2021-01-12
52;2;97;2021-01-06
52;2;90;2021-01-08
52;2;2;2021-01-09
52;2;78;2021-01-10
52;2;73;2021-01-12
53;1;92;2021-01-06
53;2;53;2021-01-08
53;1;40;2021-01-09
53;2;2;2021-01-10
53;1;21;2021-01-12
54;1;24;2021-01-06
54;1;92;2021-01-08
54;2;32;2021-01-09
54;1;58;2021-01-10
54;2;51;2021-01-12
55;1;97;2021-01-06
55;1;65;2021-01-08
55;1;49;2021-01-09
55;1;47;2021-01-10
55;1;10;2021-01-12
56;2;88;2021-01-06
56;1;5;2021-01-08
56;1;6;2021-01-09
56;1;56;2021-01-10
56;2;91;2021-01-12
57;1;64;2021-01-06
57;2;3;2021-01-08
57;2;77;2021-01-09
57;2;35;2021-01-10
57;1;89;2021-01-12
58;2;4;2021-01-06
58;1;77;2021-01-08
58;1;82;2021-01-09
58;2;25;2021-01-10
58;2;86;2021-01-12
59;2;67;2021-01-06
59;2;4;2021-01-08
59;2;27;2021-01-09
59;2;39;2021-01-10
59;1;18;2021-01-12
60;2;15;2021-01-06
60;1;4;2021-01-08
60;1;80;2021-01-09
60;1;82;2021-01-10
60;1;52;2021-01-12
61;2;31;2021-01-06
61;2;96;2021-01-08
61;2;97;2021-01-09
61;1;38;2021-01-10
61;2;95;2021-01-12
62;1;95;2021-01-06
62;2;81;2021-01-08
62;2;4;2021-01-09
62;1;89;2021-01-10
62;1;66;2021-01-12
63;1;18;2021-01-06
63;1;12;2021-01-08
63;2;11;2021-01-09
63;1;42;2021-01-10
63;1;3;2021-01-12
64;1;75;2021-01-06
64;2;15;2021-01-08
64;1;52;2021-01-09
64;2;62;2021-01-10
64;2;66;2021-01-12
65;2;63;2021-01-06
65;2;44;2021-01-08
65;2;38;2021-01-09
65;1;28;2021-01-10
65;2;85;2021-01-12
66;1;27;2021-01-06
66;1;25;2021-01-08
66;1;53;2021-01-09
66;2;5;2021-01-10
66;1;80;2021-01-12
67;2;21;2021-01-06
67;2;46;2021-01-08
67;1;22;2021-01-09
67;2;58;2021-01-10
67;1;77;2021-01-12
68;2;76;2021-01-06
68;2;76;2021-01-08
68;2;58;2021-01-09
68;2;77;2021-01-10
68;1;3;2021-01-12
69;2;60;2021-01-06
69;2;26;2021-01-08
69;1;61;2021-01-09
69;2;32;2021-01-10
69;1;91;2021-01-12
70;2;87;2021-01-06
70;1;49;2021-01-08
70;1;25;2021-01-09
70;1;73;2021-01-10
70;1;90;2021-01-12
71;1;36;2021-01-06
71;1;88;2021-01-08
71;2;44;2021-01-09
71;2;10;2021-01-10
71;2;71;2021-01-12
72;2;34;2021-01-06
72;2;3;2021-01-08
72;2;60;2021-01-09
72;1;27;2021-01-10
72;1;43;2021-01-12
73;1;58;2021-01-06
73;2;65;2021-01-08
73;2;41;2021-01-09
73;2;64;2021-01-10
73;1;35;2021-01-12
74;2;94;2021-01-06
74;1;38;2021-01-08
74;1;30;2021-01-09
74;1;6;2021-01-10
74;2;50;2021-01-12
75;1;55;2021-01-06
75;2;37;2021-01-08
75;2;57;2021-01-09
75;2;54;2021-01-10
75;1;54;2021-01-12
76;1;56;2021-01-06
76;2;2;2021-01-08
76;1;40;2021-01-09
76;2;10;2021-01-10
76;2;79;2021-01-12
77;2;83;2021-01-06
77;1;32;2021-01-08
77;2;63;2021-01-09
77;2;62;2021-01-10
77;2;29;2021-01-12
78;1;18;2021-01-06
78;1;34;2021-01-08
78;2;48;2021-01-09
78;2;19;2021-01-10
78;1;8;2021-01-12
79;2;48;2021-01-06
79;1;43;2021-01-08
79;1;58;2021-01-09
79;1;70;2021-01-10
79;1;75;2021-01-12
80;2;47;2021-01-06
80;1;39;2021-01-08
80;1;20;2021-01-09
80;2;100;2021-01-10
80;1;23;2021-01-12
81;1;5;2021-01-06
81;2;39;2021-01-08
81;2;84;2021-01-09
81;1;15;2021-01-10
81;2;87;2021-01-12
82;2;28;2021-01-06
82;1;49;2021-01-08
82;1;29;2021-01-09
82;1;51;2021-01-10
82;1;13;2021-01-12
83;2;92;2021-01-06
83;2;59;2021-01-08
83;2;100;2021-01-09
83;1;14;2021-01-10
83;1;27;2021-01-12
84;1;77;2021-01-06
84;2;53;2021-01-08
84;1;69;2021-01-09
84;1;74;2021-01-10
84;2;77;2021-01-12
85;2;92;2021-01-06
85;2;18;2021-01-08
85;1;53;2021-01-09
85;2;91;2021-01-10
85;2;78;2021-01-12
86;1;74;2021-01-06
86;1;88;2021-01-08
86;2;68;2021-01-09
86;1;84;2021-01-10
86;1;74;2021-01-12
87;1;3;2021-01-06
87;1;15;2021-01-08
87;1;61;2021-01-09
87;2;100;2021-01-10
87;1;19;2021-01-12
88;2;6;2021-01-06
88;2;18;2021-01-08
88;2;30;2021-01-09
88;1;81;2021-01-10
88;1;25;2021-01-12
89;2;81;2021-01-06
89;1;35;2021-01-08
89;2;51;2021-01-09
89;1;100;2021-01-10
89;2;85;2021-01-12
90;2;10;2021-01-06
90;1;9;2021-01-08
90;1;87;2021-01-09
90;1;71;2021-01-10
90;2;39;2021-01-12
91;2;19;2021-01-06
91;2;71;2021-01-08
91;1;76;2021-01-09
91;2;3;2021-01-10
91;2;73;2021-01-12
92;1;24;2021-01-06
92;2;48;2021-01-08
92;2;81;2021-01-09
92;2;61;2021-01-10
92;1;3;2021-01-12
93;1;82;2021-01-06
93;1;84;2021-01-08
93;2;13;2021-01-09
93;1;64;2021-01-10
93;1;76;2021-01-12
94;2;17;2021-01-06
94;1;45;2021-01-08
94;1;18;2021-01-09
94;2;60;2021-01-10
94;1;32;2021-01-12
95;1;94;2021-01-06
95;1;97;2021-01-08
95;2;31;2021-01-09
95;1;92;2021-01-10
95;2;78;2021-01-12
96;1;82;2021-01-06
96;1;56;2021-01-08
96;1;7;2021-01-09
96;1;72;2021-01-10
96;1;95;2021-01-12
97;1;60;2021-01-06
97;2;20;2021-01-08
97;2;70;2021-01-09
97;1;69;2021-01-10
97;1;55;2021-01-12
98;2;10;2021-01-06
98;2;85;2021-01-08
98;1;81;2021-01-09
98;2;89;2021-01-10
98;1;80;2021-01-12
99;1;84;2021-01-06
99;2;35;2021-01-08
99;1;30;2021-01-09
99;2;99;2021-01-10
99;2;38;2021-01-12
100;2;92;2021-01-06
100;1;32;2021-01-08
100;1;50;2021-01-09
100;2;82;2021-01-10
100;1;14;2021-01-12
101;1;40;2021-01-06
101;1;8;2021-01-08
101;2;68;2021-01-09
101;2;92;2021-01-10
101;2;80;2021-01-12
102;2;39;2021-01-06
102;1;6;2021-01-08
102;1;81;2021-01-09
102;2;25;2021-01-10
102;1;71;2021-01-12
103;2;96;2021-01-06
103;1;67;2021-01-08
103;1;73;2021-01-09
103;1;83;2021-01-10
103;2;64;2021-01-12
104;2;60;2021-01-06
104;2;8;2021-01-08
104;1;8;2021-01-09
104;2;82;2021-01-10
104;1;78;2021-01-12
105;1;4;2021-01-06
105;1;4;2021-01-08
105;2;10;2021-01-09
105;1;77;2021-01-10
105;2;5;2021-01-12
106;1;7;2021-01-06
106;2;28;2021-01-08
106;1;74;2021-01-09
106;1;73;2021-01-10
106;2;64;2021-01-12
107;2;68;2021-01-06
107;2;32;2021-01-08
107;1;64;2021-01-09
107;1;42;2021-01-10
107;2;54;2021-01-12
108;2;9;2021-01-06
108;1;40;2021-01-08
108;2;72;2021-01-09
108;2;58;2021-01-10
108;1;88;2021-01-12
109;2;16;2021-01-06
109;1;26;2021-01-08
109;1;44;2021-01-09
109;2;78;2021-01-10
109;2;48;2021-01-12
110;2;41;2021-01-06
110;2;30;2021-01-08
110;2;82;2021-01-09
110;1;52;2021-01-10
110;2;52;2021-01-12
111;1;1;2021-01-06
111;1;4;2021-01-08
111;2;6;2021-01-09
111;1;91;2021-01-10
111;2;98;2021-01-12
112;1;21;2021-01-06
112;1;99;2021-01-08
112;2;76;2021-01-09
112;2;67;2021-01-10
112;2;37;2021-01-12
113;2;29;2021-01-06
113;1;80;2021-01-08
113;1;80;2021-01-09
113;1;97;2021-01-10
113;2;67;2021-01-12
114;1;57;2021-01-06
114;2;67;2021-01-08
114;2;6;2021-01-09
114;1;50;2021-01-10
114;1;57;2021-01-12
115;1;74;2021-01-06
115;1;87;2021-01-08
115;2;67;2021-01-09
115;1;42;2021-01-10
115;1;13;2021-01-12
116;1;6;2021-01-06
116;1;31;2021-01-08
116;2;45;2021-01-09
116;2;61;2021-01-10
116;1;64;2021-01-12
117;1;54;2021-01-06
117;2;67;2021-01-08
117;2;53;2021-01-09
117;2;85;2021-01-10
117;2;36;2021-01-12
118;2;16;2021-01-06
118;1;16;2021-01-08
118;2;77;2021-01-09
118;2;11;2021-01-10
118;1;100;2021-01-12
119;1;70;2021-01-06
119;1;57;2021-01-08
119;1;35;2021-01-09
119;2;77;2021-01-10
119;1;88;2021-01-12
120;2;41;2021-01-06
120;1;49;2021-01-08
120;2;19;2021-01-09
120;1;8;2021-01-10
120;1;59;2021-01-12
121;2;13;2021-01-06
121;1;39;2021-01-08
121;1;53;2021-01-09
121;2;31;2021-01-10
121;2;91;2021-01-12
122;2;22;2021-01-06
122;2;68;2021-01-08
122;1;30;2021-01-09
122;2;56;2021-01-10
122;1;28;2021-01-12
123;2;59;2021-01-06
123;2;61;2021-01-08
123;1;26;2021-01-09
123;1;51;2021-01-10
123;2;47;2021-01-12
124;1;55;2021-01-06
124;1;26;2021-01-08
124;2;26;2021-01-09
124;2;46;2021-01-10
124;2;38;2021-01-12
125;1;55;2021-01-06
125;1;39;2021-01-08
125;2;29;2021-01-09
125;1;15;2021-01-10
125;2;89;2021-01-12
126;1;15;2021-01-06
126;1;12;2021-01-08
126;1;37;2021-01-09
126;2;84;2021-01-10
126;2;91;2021-01-12
127;1;42;2021-01-06
127;2;57;2021-01-08
127;2;42;2021-01-09
127;2;70;2021-01-10
127;2;50;2021-01-12
128;2;51;2021-01-06
128;1;24;2021-01-08
128;2;90;2021-01-09
128;1;79;2021-01-10
128;1;38;2021-01-12
129;2;41;2021-01-06
129;2;1;2021-01-08
129;1;78;2021-01-09
129;2;41;2021-01-10
129;2;24;2021-01-12
130;2;9;2021-01-06
130;2;32;2021-01-08
130;1;66;2021-01-09
130;2;3;2021-01-10
130;2;72;2021-01-12
131;2;58;2021-01-06
131;2;24;2021-01-08
131;1;70;2021-01-09
131;2;32;2021-01-10
131;2;32;2021-01-12
132;1;57;2021-01-06
132;1;69;2021-01-08
132;1;79;2021-01-09
132;1;90;2021-01-10
132;2;78;2021-01-12
133;1;89;2021-01-06
133;2;3;2021-01-08
133;1;14;2021-01-09
133;1;10;2021-01-10
133;1;27;2021-01-12
134;1;26;2021-01-06
134;1;41;2021-01-08
134;1;47;2021-01-09
134;2;9;2021-01-10
134;2;34;2021-01-12
135;2;94;2021-01-06
135;2;91;2021-01-08
135;1;10;2021-01-09
135;2;37;2021-01-10
135;1;56;2021-01-12
136;2;62;2021-01-06
136;2;18;2021-01-08
136;1;82;2021-01-09
136;1;93;2021-01-10
136;2;41;2021-01-12
137;2;20;2021-01-06
137;1;27;2021-01-08
137;1;57;2021-01-09
137;1;26;2021-01-10
137;2;68;2021-01-12
138;2;100;2021-01-06
138;2;26;2021-01-08
138;2;90;2021-01-09
138;1;1;2021-01-10
138;1;4;2021-01-12
139;2;70;2021-01-06
139;2;99;2021-01-08
139;2;95;2021-01-09
139;2;51;2021-01-10
139;1;92;2021-01-12
140;2;86;2021-01-06
140;2;80;2021-01-08
140;1;71;2021-01-09
140;1;61;2021-01-10
140;2;72;2021-01-12
141;2;88;2021-01-06
141;2;56;2021-01-08
141;1;40;2021-01-09
141;1;62;2021-01-10
141;1;92;2021-01-12
142;1;30;2021-01-06
142;2;36;2021-01-08
142;1;51;2021-01-09
142;2;6;2021-01-10
142;1;32;2021-01-12
143;2;3;2021-01-06
143;1;62;2021-01-08
143;1;38;2021-01-09
143;2;62;2021-01-10
143;1;12;2021-01-12
144;2;62;2021-01-06
144;2;39;2021-01-08
144;2;53;2021-01-09
144;2;72;2021-01-10
144;2;73;2021-01-12
145;2;3;2021-01-06
145;1;98;2021-01-08
145;2;84;2021-01-09
145;1;87;2021-01-10
145;1;8;2021-01-12
146;1;5;2021-01-06
146;1;99;2021-01-08
146;1;10;2021-01-09
146;2;70;2021-01-10
146;1;97;2021-01-12
147;1;75;2021-01-06
147;1;65;2021-01-08
147;2;22;2021-01-09
147;2;70;2021-01-10
147;1;28;2021-01-12
148;2;40;2021-01-06
148;2;64;2021-01-08
148;2;33;2021-01-09
148;1;13;2021-01-10
148;1;17;2021-01-12
149;1;43;2021-01-06
149;2;63;2021-01-08
149;1;70;2021-01-09
149;1;54;2021-01-10
149;2;3;2021-01-12
150;2;29;2021-01-06
150;1;19;2021-01-08
150;1;84;2021-01-09
150;1;35;2021-01-10
150;2;9;2021-01-12
151;2;6;2021-01-06
151;2;5;2021-01-08
151;2;38;2021-01-09
151;2;86;2021-01-10
151;1;24;2021-01-12
152;2;74;2021-01-06
152;1;78;2021-01-08
152;1;98;2021-01-09
152;2;20;2021-01-10
152;1;62;2021-01-12
153;1;59;2021-01-06
153;1;98;2021-01-08
153;1;15;2021-01-09
153;1;10;2021-01-10
153;1;25;2021-01-12
154;2;14;2021-01-06
154;2;9;2021-01-08
154;1;72;2021-01-09
154;1;21;2021-01-10
154;2;95;2021-01-12
155;2;8;2021-01-06
155;2;50;2021-01-08
155;1;32;2021-01-09
155;1;65;2021-01-10
155;1;16;2021-01-12
156;2;79;2021-01-06
156;1;19;2021-01-08
156;2;40;2021-01-09
156;1;91;2021-01-10
156;2;22;2021-01-12
157;1;83;2021-01-06
157;2;73;2021-01-08
157;2;13;2021-01-09
157;2;65;2021-01-10
157;2;78;2021-01-12
158;1;16;2021-01-06
158;2;73;2021-01-08
158;1;60;2021-01-09
158;1;54;2021-01-10
158;1;52;2021-01-12
159;2;97;2021-01-06
159;1;60;2021-01-08
159;1;38;2021-01-09
159;2;10;2021-01-10
159;1;29;2021-01-12
160;2;96;2021-01-06
160;1;22;2021-01-08
160;2;79;2021-01-09
160;1;47;2021-01-10
160;1;2;2021-01-12
161;2;76;2021-01-06
161;2;67;2021-01-08
161;2;52;2021-01-09
161;1;12;2021-01-10
161;1;75;2021-01-12
162;1;37;2021-01-06
162;1;53;2021-01-08
162;1;61;2021-01-09
162;1;45;2021-01-10
162;1;67;2021-01-12
163;2;30;2021-01-06
163;2;97;2021-01-08
163;2;21;2021-01-09
163;2;53;2021-01-10
163;1;54;2021-01-12
164;2;96;2021-01-06
164;1;53;2021-01-08
164;1;36;2021-01-09
164;1;91;2021-01-10
164;2;14;2021-01-12
165;2;95;2021-01-06
165;1;50;2021-01-08
165;2;78;2021-01-09
165;2;68;2021-01-10
165;1;79;2021-01-12
166;2;85;2021-01-06
166;2;76;2021-01-08
166;1;23;2021-01-09
166;2;36;2021-01-10
166;2;89;2021-01-12
167;2;77;2021-01-06
167;2;93;2021-01-08
167;1;30;2021-01-09
167;2;8;2021-01-10
167;2;20;2021-01-12
168;1;30;2021-01-06
168;2;97;2021-01-08
168;1;45;2021-01-09
168;1;89;2021-01-10
168;2;24;2021-01-12
169;1;98;2021-01-06
169;2;48;2021-01-08
169;1;30;2021-01-09
169;1;66;2021-01-10
169;2;88;2021-01-12
170;1;93;2021-01-06
170;2;48;2021-01-08
170;2;84;2021-01-09
170;1;95;2021-01-10
170;1;10;2021-01-12
171;2;49;2021-01-06
171;1;96;2021-01-08
171;1;25;2021-01-09
171;1;99;2021-01-10
171;2;24;2021-01-12
172;1;17;2021-01-06
172;2;10;2021-01-08
172;1;84;2021-01-09
172;2;61;2021-01-10
172;1;43;2021-01-12
173;2;69;2021-01-06
173;1;21;2021-01-08
173;2;75;2021-01-09
173;2;80;2021-01-10
173;2;78;2021-01-12
174;2;96;2021-01-06
174;1;74;2021-01-08
174;2;16;2021-01-09
174;1;76;2021-01-10
174;2;73;2021-01-12
175;2;100;2021-01-06
175;2;43;2021-01-08
175;1;34;2021-01-09
175;2;12;2021-01-10
175;2;74;2021-01-12
176;1;78;2021-01-06
176;2;61;2021-01-08
176;1;29;2021-01-09
176;2;30;2021-01-10
176;1;8;2021-01-12
177;2;74;2021-01-06
177;1;91;2021-01-08
177;1;78;2021-01-09
177;1;4;2021-01-10
177;2;44;2021-01-12
178;2;25;2021-01-06
178;2;87;2021-01-08
178;1;85;2021-01-09
178;2;17;2021-01-10
178;2;21;2021-01-12
179;1;31;2021-01-06
179;2;9;2021-01-08
179;1;51;2021-01-09
179;1;45;2021-01-10
179;2;47;2021-01-12
180;1;61;2021-01-06
180;2;64;2021-01-08
180;1;63;2021-01-09
180;2;58;2021-01-10
180;1;87;2021-01-12
181;2;49;2021-01-06
181;1;19;2021-01-08
181;1;76;2021-01-09
181;2;29;2021-01-10
181;1;92;2021-01-12
182;2;60;2021-01-06
182;1;75;2021-01-08
182;1;98;2021-01-09
182;1;41;2021-01-10
182;2;20;2021-01-12
183;1;81;2021-01-06
183;2;66;2021-01-08
183;1;61;2021-01-09
183;1;74;2021-01-10
183;2;49;2021-01-12
184;2;91;2021-01-06
184;2;90;2021-01-08
184;2;24;2021-01-09
184;2;32;2021-01-10
184;2;5;2021-01-12
185;1;72;2021-01-06
185;1;17;2021-01-08
185;1;87;2021-01-09
185;2;10;2021-01-10
185;1;100;2021-01-12
186;1;93;2021-01-06
186;1;69;2021-01-08
186;1;63;2021-01-09
186;1;28;2021-01-10
186;1;36;2021-01-12
187;2;89;2021-01-06
187;1;48;2021-01-08
187;1;93;2021-01-09
187;1;2;2021-01-10
187;2;36;2021-01-12
188;1;25;2021-01-06
188;1;83;2021-01-08
188;2;23;2021-01-09
188;2;5;2021-01-10
188;2;49;2021-01-12
189;2;20;2021-01-06
189;2;28;2021-01-08
189;1;28;2021-01-09
189;2;99;2021-01-10
189;2;61;2021-01-12
190;2;98;2021-01-06
190;2;3;2021-01-08
190;2;83;2021-01-09
190;2;11;2021-01-10
190;1;39;2021-01-12
191;1;29;2021-01-06
191;1;88;2021-01-08
191;2;33;2021-01-09
191;2;13;2021-01-10
191;2;30;2021-01-12
192;2;13;2021-01-06
192;2;33;2021-01-08
192;2;18;2021-01-09
192;1;33;2021-01-10
192;1;46;2021-01-12
193;2;34;2021-01-06
193;2;27;2021-01-08
193;2;1;2021-01-09
193;2;13;2021-01-10
193;2;92;2021-01-12
194;1;87;2021-01-06
194;2;57;2021-01-08
194;2;84;2021-01-09
194;1;15;2021-01-10
194;2;39;2021-01-12
195;1;39;2021-01-06
195;1;46;2021-01-08
195;1;3;2021-01-09
195;1;46;2021-01-10
195;2;9;2021-01-12
196;1;95;2021-01-06
196;2;34;2021-01-08
196;1;19;2021-01-09
196;1;51;2021-01-10
196;1;75;2021-01-12
197;1;1;2021-01-06
197;2;40;2021-01-08
197;1;7;2021-01-09
197;1;35;2021-01-10
197;2;61;2021-01-12
198;2;11;2021-01-06
198;2;19;2021-01-08
198;1;14;2021-01-09
198;2;62;2021-01-10
198;2;43;2021-01-12
199;1;72;2021-01-06
199;1;85;2021-01-08
199;1;26;2021-01-09
199;1;3;2021-01-10
199;2;83;2021-01-12
200;1;97;2021-01-06
200;2;46;2021-01-08
200;2;18;2021-01-09
200;2;43;2021-01-10
200;1;92;2021-01-12
201;1;3;2021-01-06
201;2;49;2021-01-08
201;1;55;2021-01-09
201;2;8;2021-01-10
201;1;38;2021-01-12
202;1;93;2021-01-06
202;2;27;2021-01-08
202;2;35;2021-01-09
202;1;57;2021-01-10
202;2;36;2021-01-12
203;1;92;2021-01-06
203;2;87;2021-01-08
203;2;9;2021-01-09
203;1;85;2021-01-10
203;1;49;2021-01-12
204;1;86;2021-01-06
204;1;10;2021-01-08
204;1;49;2021-01-09
204;1;54;2021-01-10
204;2;65;2021-01-12
205;2;90;2021-01-06
205;2;31;2021-01-08
205;1;85;2021-01-09
205;2;21;2021-01-10
205;1;31;2021-01-12
206;1;81;2021-01-06
206;1;28;2021-01-08
206;2;67;2021-01-09
206;2;85;2021-01-10
206;1;6;2021-01-12
207;1;72;2021-01-06
207;2;24;2021-01-08
207;2;64;2021-01-09
207;2;11;2021-01-10
207;1;73;2021-01-12
208;2;65;2021-01-06
208;1;93;2021-01-08
208;1;63;2021-01-09
208;2;72;2021-01-10
208;2;9;2021-01-12
209;1;85;2021-01-06
209;2;51;2021-01-08
209;1;17;2021-01-09
209;1;51;2021-01-10
209;1;36;2021-01-12
210;2;98;2021-01-06
210;1;76;2021-01-08
210;1;62;2021-01-09
210;1;30;2021-01-10
210;1;38;2021-01-12
211;2;42;2021-01-06
211;2;56;2021-01-08
211;1;56;2021-01-09
211;1;94;2021-01-10
211;1;32;2021-01-12
212;1;1;2021-01-06
212;2;92;2021-01-08
212;2;60;2021-01-09
212;1;2;2021-01-10
212;1;46;2021-01-12
213;1;44;2021-01-06
213;1;68;2021-01-08
213;2;39;2021-01-09
213;2;79;2021-01-10
213;1;60;2021-01-12
214;2;46;2021-01-06
214;2;71;2021-01-08
214;2;2;2021-01-09
214;1;34;2021-01-10
214;1;55;2021-01-12
215;1;14;2021-01-06
215;1;10;2021-01-08
